City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Cox`s bazar;12;1501206001;;Light House;Light House( Dhokin Para);18;72;30;2;3;4;2;4;4;3;4;4;4;3;4;2;1;3;3;50
Cox`s bazar;12;1501206002;;Light House;Kintergarden r Dhokin Pas;20;100;25;2;1;4;2;4;3;3;4;4;4;3;3;2;3;4;4;50
Cox`s bazar;12;1501206003;;Light House;Bodiul Alom r Bari Kintergarden Schoolr Pichona;20;100;17;2;2;4;2;2;3;1;4;4;3;3;2;1;3;4;4;44
Cox`s bazar;12;1501206004;;Light House;Bag Ghona Purbo;100;400;40;2;3;4;2;3;3;1;4;4;3;3;4;1;3;4;4;48
Cox`s bazar;12;1501206005;;Light House;Amin Hossain Sou Para;50;250;55;2;2;4;2;3;2;1;4;4;3;2;4;1;1;4;4;43
Cox`s bazar;12;1501206006;;Light House;Fatema Ghona Purbo;100;400;45;4;3;4;2;3;3;4;4;4;4;2;4;1;4;4;4;54
Cox`s bazar;12;1501207001;;Modhom KolaToli;Fatemadar Bari;6;42;80;1;1;4;1;3;1;2;4;2;1;4;4;1;4;4;4;41
Cox`s bazar;12;1501207002;;Modhom KolaToli;Islam Dar Bari;50;170;100;3;4;3;1;4;4;2;4;3;2;4;4;2;4;4;4;52
Cox`s bazar;12;1501207003;;Modhom KolaToli;Bokshuborar Bari;20;100;10;3;1;2;1;3;4;3;3;2;2;4;4;3;4;4;4;47
Cox`s bazar;12;1501207004;;Modhom KolaToli;Hasmot Ali Dar para;12;60;25;2;2;4;1;3;1;1;4;2;4;3;4;2;4;4;4;45
Cox`s bazar;12;1501208001;;Modhom Para;Md.Abu Kalam Bari;12;60;43;1;1;4;4;3;4;1;4;3;3;4;4;1;4;4;1;46
Cox`s bazar;12;1501208002;;Dhokin Para;Hoti Borar R Bari;25;150;50;1;1;4;2;4;4;1;4;3;3;2;4;3;4;4;4;48
Cox`s bazar;12;1501208003;;Dhokin Para;Boro Mia dar Bari;50;300;45;2;2;4;1;3;3;1;4;2;2;4;4;2;4;4;4;46
