City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Rangpur;21;12102004;11602102004;New Senpara;Abdus Samad Boshoty;10;44;100;1;1;4;1;1;3;3;4;3;3;4;4;1;4;4;4;45
Rangpur;21;12102005;11602102005;New Senpara;Moklesur Rahman Vola Boshoty;8;32;100;4;4;4;1;1;3;4;4;4;4;4;4;2;4;4;4;55
Rangpur;21;12102006;11602102006;New Senpara;Huduya Behari Boshoty;23;113;47;2;3;4;3;1;3;3;4;4;4;3;4;2;4;4;4;52
Rangpur;21;12102007;11602102007;New Senpara;Late. Mithu Helper Boshoty;7;31;70;1;2;4;1;1;3;2;4;4;3;3;3;3;3;2;1;40
Rangpur;21;12103001;11602103001;Hajipara Chamrapotti;Khalek;7;28;50;2;1;3;3;1;1;1;4;3;3;4;4;4;4;4;4;46
Rangpur;21;12103002;11602103002;Hajipara Chamrapotti;Mohammad Boshoty;6;42;90;2;1;4;1;1;1;1;4;3;1;4;4;2;4;4;4;41
Rangpur;21;12104001;11602104001;New Adoshopara;Bokul;11;50;35;2;3;3;4;1;1;1;3;3;1;4;2;1;2;1;2;34
Rangpur;21;12104002;11602104002;New Adoshopara;Shobujer Bari;9;40;25;2;4;2;1;1;1;1;3;3;1;4;3;3;2;1;2;34
Rangpur;21;12104003;11602104003;New Adoshopara;Afzaler Goli;6;25;50;2;1;4;3;1;3;3;4;2;2;4;4;4;4;4;4;49
Rangpur;21;12105001;11602105001;Habibnagar;Mahamud (Bishur Mor);5;23;1;4;4;2;1;1;2;4;3;3;3;4;1;1;1;1;1;36
Rangpur;21;12105002;11602105002;Habibnagar;Rajib Nagar Mehrab Yasin Boshoty;8;31;5;2;1;4;1;1;3;4;4;4;4;4;1;1;1;1;2;38
Rangpur;21;12106001;11602106001;Weather Office Masterpara;Majon Miya Boshoty;5;20;14;2;1;4;1;1;3;1;4;4;4;4;4;2;4;4;4;47
Rangpur;21;12107001;11602107001;Shantibag. College Road;21 No. Ward Rail Line Boshoty;80;470;40;2;1;4;1;1;1;2;4;3;3;3;1;1;1;2;1;31
Rangpur;21;12107002;11602107002;Shantibag. College Road;Behind Of Electricity Office (Azgor Bari);12;58;10;1;1;4;1;1;2;1;4;3;3;4;4;2;4;4;4;43
Rangpur;21;12108001;11602108001;Muchipotti, Shapla Chottor;Hazipara, Muchipotti;22;150;80;2;1;4;3;1;1;1;4;4;3;3;4;2;4;4;4;45
Rangpur;21;12109001;11602109001;Karanjoya Road Mahalla;Sobehan Boshoty;16;96;50;1;1;4;1;1;1;1;3;3;3;2;1;1;2;2;1;28
Rangpur;21;12109002;11602109002;Karanjoya Road Mahalla;Abu Taleb Boshoty;9;39;100;2;2;4;3;2;3;4;4;4;4;3;4;2;4;4;4;53
Rangpur;21;12109003;11602109003;Karanjoya Road Mahalla;Manil Muchipotti Boshoty;19;96;48;1;1;4;1;1;2;1;1;3;3;1;4;1;4;4;4;36
Rangpur;22;12201001;11602201001;Ganeshpur;South Ganeshpur/ Riaz Uddain Basty;8;40;82;1;1;4;1;1;1;1;4;3;1;2;4;1;4;4;4;37
Rangpur;22;12201002;11602201002;Ganeshpur;Moddho Ganeshpur/ Dhakaia Bosty;30;150;70;3;1;4;1;1;1;4;4;3;1;1;4;2;4;4;4;42
Rangpur;22;12201003;11602201003;Ganeshpur;Purbo Ganeshpur/ Jhasy Colony;50;225;80;2;1;4;1;1;1;1;4;3;2;2;4;3;4;4;4;41
Rangpur;22;12201004;11602201004;Ganeshpur;Poschim Ganeshpur/ Shantipara Bosty;120;540;80;4;4;4;1;1;1;1;4;4;2;1;4;2;4;4;4;45
Rangpur;22;12201005;11602201005;Ganeshpur;Ganeshpur Kusar Potti Basty;6;27;60;1;1;4;1;1;1;1;3;3;1;1;4;1;4;4;4;35
Rangpur;22;12202001;11602202001;Kamarpara;Roth Mondirer Poschim Pashoborti Boshoty;40;160;60;4;3;4;1;1;2;4;3;3;2;1;4;2;4;4;4;46
Rangpur;22;12202002;11602202002;Kamarpara;Rath Mondirer Purbo Parshoborti Boshoty;25;120;57;4;3;4;1;1;2;4;3;3;2;1;4;2;4;4;4;46
Rangpur;22;12203001;11602203001;Bala Para;Bondhonpara Boshoty;45;210;62;2;1;4;1;1;2;4;4;3;1;1;4;1;4;4;4;41
Rangpur;22;12203002;11602203002;Bala Para;Malekar Boshoty;13;52;30;2;1;4;1;1;1;4;4;3;1;1;1;1;1;2;1;29
