City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Mymenshing;19;611901006;10901901006;Bolashpur Abashon;Bolashpur Muktijodda Abshon Prokolpo;600;2760;19;2;1;4;1;1;1;1;2;3;2;3;4;1;4;4;1;35
Mymenshing;19;611901007;10901901007;Bolashpur Abashon;Abshon Sonlogno Nodir Par Bostee;570;2622;10;1;1;4;1;1;1;1;1;1;1;3;1;1;1;2;1;22
Mymenshing;19;611901001;10901901001;Bolashpur Abashon;Muktijodda Polli North West;365;1679;30;2;1;4;1;1;1;1;2;2;1;3;3;1;4;2;1;30
Mymenshing;19;611901008;10901901008;Bolashpur Abashon;Abashon Sonlogno Nodir Par Bostee;450;2070;10;1;1;4;1;1;1;1;1;1;1;1;1;1;1;2;1;20
Mymenshing;19;611901003;10901901003;Bolashpur Abashon;Jum Bari;40;184;100;2;4;4;1;2;3;2;2;2;3;3;3;1;4;2;1;39
Mymenshing;19;611902005;10901902005;New Colony Patgudam;MoraKhola;70;322;60;1;1;4;1;1;1;1;2;2;1;3;3;1;4;2;1;29
Mymenshing;19;611902001;10901902001;New Colony Patgudam;Dulpul Camp;500;2300;90;1;1;4;1;1;1;1;1;1;2;3;3;1;2;2;1;26
Mymenshing;19;611902002;10901902002;New Colony Patgudam;Bin Poste;30;138;100;2;1;4;1;1;1;1;3;2;2;3;4;1;4;2;1;33
Mymenshing;19;611902003;10901902003;New Colony Patgudam;New Colony Bagmara;150;690;100;2;1;4;1;2;1;1;3;2;2;3;4;2;4;2;1;35
Mymenshing;19;611902006;10901902006;New Colony Patgudam;New Colony Dulal Komishnar Ar Bari;170;782;100;2;1;4;1;2;1;1;3;2;2;3;4;2;4;2;1;35
Mymenshing;19;611902004;10901902004;New Colony Patgudam;Par Hous Colony;95;437;100;1;1;4;1;1;1;1;3;2;1;3;3;1;4;2;1;30
Mymenshing;19;611903005;10901903005;Pal Para (Bolashpur);Palpara Honufar Bari Thaka Monsur Bari;80;368;100;2;1;4;1;1;3;1;3;2;2;3;4;1;4;4;4;40
Mymenshing;19;611903004;10901903004;Pal Para (Bolashpur);Palpara Nojrul Ar Bari;150;690;100;2;1;4;1;1;2;1;2;2;2;3;4;2;4;4;4;39
Mymenshing;19;611903006;10901903006;Pal Para (Bolashpur);Akur Mostider East Pasha;300;1380;50;1;1;4;1;2;1;1;2;3;4;3;4;2;4;4;4;41
Mymenshing;19;611903003;10901903003;Pal Para (Bolashpur);Palpara Somserer Bari;310;1426;100;2;1;4;1;2;2;1;3;3;1;3;4;2;4;4;4;41
