Poor Settlement Name;Poor Settlement-ID (DB);Poor Settlement Name (DB);Mahalla-ID (DB);Mahalla Name (DB);Ward-ID (DB);Ward Name (DB);Similarity (%);verify status;Coordinates
Sorkar Bari;7220;Sorkar Bari;7216;Thakur Bari Pool - Ghoramir Bari Pool;7155;23;100;1;{'type': 'Polygon', 'coordinates': [[[90.33715806465415, 22.68277199053829], [90.33708797614446, 22.68276448889463], [90.33703227170287, 22.68273974622014], [90.33701773337617, 22.68269388155617], [90.33706086215241, 22.682632597087657], [90.33712880087052, 22.682603769519048], [90.33719458982056, 22.682538612697535], [90.33721098325884, 22.682500332120064], [90.33720059938346, 22.682467844841575], [90.33713456262645, 22.68243165014281], [90.337111893039, 22.682431697871714], [90.33704155693134, 22.682322844680186], [90.33698358147157, 22.682212053139565], [90.33701795244312, 22.681940433797678], [90.33705694523638, 22.68187342112322], [90.33714312739284, 22.681720255458732], [90.33720476146094, 22.681641721257815], [90.33727072300692, 22.68164731924673], [90.33733272191897, 22.681717943854654], [90.33735352237294, 22.681796304451296], [90.33741129670933, 22.68182486726422], [90.33746900085782, 22.681824745661356], [90.33751646623385, 22.681851417859225], [90.3376031020771, 22.681883744370005], [90.33767523697568, 22.681885504569344], [90.33772672576758, 22.681872009860783], [90.33775747474674, 22.68180501440602], [90.33772847277797, 22.681743881888035], [90.33763771527325, 22.681711564134844], [90.33757995498571, 22.681688738282133], [90.33753455519576, 22.68166397405091], [90.33750154866706, 22.68165065750278], [90.3374190721531, 22.681633620593036], [90.33741069767714, 22.681580093758377], [90.33752765400247, 22.68137045010237], [90.33760968890851, 22.68141760666019], [90.33768100975281, 22.68150781258466], [90.33777696261389, 22.681557808157685], [90.33783102500334, 22.68154335183613], [90.33788973485622, 22.681533188371056], [90.33790831421402, 22.681546057209193], [90.3379130917511, 22.6816034162124], [90.3378946635288, 22.681652218822272], [90.33792411163206, 22.68168514390237], [90.33794580339745, 22.68170661152995], [90.33797517769221, 22.681709417987005], [90.3380215224416, 22.681699280571525], [90.33806320914795, 22.681680547614494], [90.33808638679075, 22.681677630225245], [90.33812040505181, 22.68168329530465], [90.33814368118581, 22.681720536057433], [90.33817315398797, 22.681763500628033], [90.33821669243487, 22.68186954147415], [90.33819366956062, 22.6819355645453], [90.33814593739139, 22.68201024515728], [90.33813674440245, 22.68204325179203], [90.33813233257642, 22.682135051637356], [90.33817113213873, 22.68219950991458], [90.33823457419835, 22.68222806045561], [90.33829176329361, 22.682227939642534], [90.33836268725237, 22.68215607843736], [90.33838721348826, 22.682072841443265], [90.33842738981244, 22.682068453853315], [90.33849858476096, 22.682107027492897], [90.33852864235519, 22.682388072429863], [90.33848111796779, 22.682547372085292], [90.3384752311278, 22.682667859587784], [90.33842602362127, 22.682771227933493], [90.33835046240965, 22.682843098963197], [90.33827945715458, 22.682881973114572], [90.33810948747346, 22.682903845517114], [90.33806160018517, 22.682915420444186], [90.33799067216634, 22.682985847296415], [90.33788877813637, 22.683034826063118], [90.3377698325686, 22.683063761560234], [90.33769552492221, 22.6830165888075], [90.3376675484742, 22.68295354182456], [90.33765331085985, 22.682820188745193], [90.33764388938434, 22.682759971081015], [90.33760050210498, 22.682715601529917], [90.33757111004324, 22.682705623909175], [90.33754640411694, 22.68271571558185], [90.33750341363636, 22.682833412813896], [90.33748806940555, 22.68287934041828], [90.33744176985552, 22.68290812253718], [90.33737993998623, 22.68290681860096], [90.33733344388021, 22.68285528439353], [90.33729779197667, 22.682813766917445], [90.33726525596997, 22.682782282458763], [90.33722658997242, 22.68277232430846], [90.33715806465415, 22.68277199053829]]]}
Khaja Maenudddain Sarak;7230;Khaja Maenudddain Sarak;7228;Josim Uddin Bari - Taz Kuthi;7155;23;100;1;{'type': 'Polygon', 'coordinates': [[[90.33799076170897, 22.679088949696116], [90.33789186688092, 22.679099197985], [90.33780838252336, 22.67909076874757], [90.33774496659319, 22.679072257549276], [90.3376195785603, 22.678993639431937], [90.33758847664708, 22.678916256708305], [90.33756976776503, 22.678850321675355], [90.33753716594045, 22.678791587061088], [90.3374705782265, 22.678740095200475], [90.33745003600806, 22.67855655734342], [90.3374235816482, 22.678483467471562], [90.33735856780604, 22.678443446066243], [90.33730898201986, 22.678391918316816], [90.33730889080354, 22.678354628587282], [90.33732887143428, 22.678308691212912], [90.33738904484998, 22.67826553761936], [90.33744618317057, 22.678245338042977], [90.33758998428412, 22.67826941684272], [90.33791342734018, 22.678436539329525], [90.3382817572138, 22.678629382437343], [90.33828506658402, 22.678718297557946], [90.33822812168275, 22.67881737954206], [90.33819573767983, 22.678847566714765], [90.33809697315601, 22.678910881274152], [90.33804629840431, 22.679045805644556], [90.33799076170897, 22.679088949696116]]]}
Pada Barir Purbo Pash;7231;Pada Barir Purbo Pash;7228;Josim Uddin Bari - Taz Kuthi;7155;23;100;1;{'type': 'Polygon', 'coordinates': [[[90.3338643874859, 22.67852702189921], [90.33385770726508, 22.678427835049263], [90.3338660519694, 22.67815053354772], [90.3339885977274, 22.678226770188797], [90.3340478517881, 22.678229036981516], [90.33427681841219, 22.678105454635592], [90.33436051843152, 22.6780969135737], [90.33439802127863, 22.678158985153434], [90.3344407167649, 22.678237778540517], [90.33454251562554, 22.67825668895628], [90.33469840787438, 22.6782742910725], [90.33478490450936, 22.678356578385237], [90.33483658440802, 22.678422205789577], [90.33479287049853, 22.678454567312787], [90.33459079825909, 22.67851474913328], [90.33457294303483, 22.67858769302799], [90.33461472488527, 22.67882066777779], [90.33457893026846, 22.67893189523246], [90.33451978898039, 22.678976240812094], [90.33444253140242, 22.678985963696984], [90.33438960403944, 22.678937071434632], [90.3343984491181, 22.678866536756782], [90.33443543331822, 22.678714670396282], [90.33442754582907, 22.678648951417976], [90.33439271739495, 22.678627510726486], [90.33433862099302, 22.678627623675442], [90.33427297596438, 22.678645688562757], [90.3342396673273, 22.678719859866877], [90.3342101763395, 22.67877490015642], [90.33411486931944, 22.67877748940998], [90.33387605769865, 22.67855926770079], [90.3338643874859, 22.67852702189921]]]}
Fokior Bari;7233;Fokior Bari;7228;Josim Uddin Bari - Taz Kuthi;7155;23;100;1;{'type': 'Polygon', 'coordinates': [[[90.33621688153359, 22.680560257210974], [90.33608060714388, 22.680454410441858], [90.33603408439497, 22.68039140206406], [90.3360509395216, 22.680331129136757], [90.33610181946224, 22.680279390162283], [90.33621144726061, 22.680233264747912], [90.33631343779676, 22.680224445214773], [90.33639483476922, 22.680010574340457], [90.33632628844767, 22.67978984727177], [90.33639842891755, 22.679583166965582], [90.33631444760711, 22.679371077667295], [90.33618275523874, 22.679242273692132], [90.3361748173483, 22.679156236692364], [90.33622396934594, 22.679029921460923], [90.3362609696893, 22.678991119623127], [90.3363166083403, 22.67898956855671], [90.33658461943229, 22.679242863777613], [90.33668824938188, 22.67927276471348], [90.33677986822794, 22.67944754783309], [90.33696145935636, 22.679755524762772], [90.33719378342062, 22.679951524903778], [90.33726805064198, 22.679982921508355], [90.33735609168126, 22.67995835419025], [90.33752581913163, 22.67983895565768], [90.33760769860444, 22.67982300655382], [90.33772833810171, 22.67985573940141], [90.33780574231825, 22.67990577409695], [90.33779511619196, 22.679984679020894], [90.3378200675873, 22.680074982712487], [90.33788661742045, 22.680110697990134], [90.33798411851865, 22.68016212441723], [90.33805078447539, 22.680245168882998], [90.33805415001278, 22.680357031510493], [90.33800484102747, 22.68041880737308], [90.33795694755935, 22.680427513822245], [90.33783165304526, 22.68038761983875], [90.33775278020849, 22.680369141261036], [90.33779313877208, 22.68043933327177], [90.33779170557926, 22.680485231569772], [90.33775623334209, 22.680516859394054], [90.33767902901153, 22.680548575218488], [90.3376157564121, 22.68058886699744], [90.33758217036225, 22.68075961085648], [90.3375886759735, 22.680891546052518], [90.33756092825809, 22.680921723321], [90.33741563489798, 22.680920595311907], [90.33724514828427, 22.6807302022241], [90.3371074290061, 22.68066595197752], [90.336614578367, 22.680751608180103], [90.3364459116713, 22.680673080139584], [90.33621688153359, 22.680560257210974]]]}
Majumdar Bari;7229;Majumdar Bari;7228;Josim Uddin Bari - Taz Kuthi;7155;23;100;1;{'type': 'Polygon', 'coordinates': [[[90.33891825453985, 22.6814427475563], [90.3388502885763, 22.681460102120102], [90.33877389591483, 22.68140289467619], [90.33871397136498, 22.681338003150096], [90.33869306686559, 22.681217572291153], [90.33871937406649, 22.68102054945423], [90.33877866884741, 22.68082919373125], [90.33882576287706, 22.680704794401997], [90.33889167232797, 22.68068935650591], [90.33897412493971, 22.6806968311991], [90.33899469577891, 22.680681489229297], [90.33900074196328, 22.680626019645377], [90.33894473249578, 22.68047697857935], [90.33895875409435, 22.68031249084466], [90.33893978346616, 22.680140423728144], [90.33887371918692, 22.680092755969586], [90.33873766171149, 22.680075833105874], [90.33878694322765, 22.680003061334887], [90.33864055349737, 22.679974686427705], [90.33852077156747, 22.679871675317635], [90.33846900664426, 22.679772344973177], [90.33845636940391, 22.67966145809757], [90.33849120634541, 22.67958106772943], [90.33859603624691, 22.679469932523777], [90.33874012501315, 22.679400784881864], [90.33886377456855, 22.67940052327912], [90.33899784578705, 22.6794480470994], [90.33905569940295, 22.67950911831981], [90.33905166708963, 22.679545460617277], [90.33901059157786, 22.679602916673737], [90.33893023805244, 22.679610735974315], [90.3388704552114, 22.679603213280597], [90.33881685956204, 22.679597589776968], [90.33878395677765, 22.679626343936494], [90.3387552602051, 22.679689510648583], [90.33874921395756, 22.6797449802303], [90.33879678692477, 22.679815634804648], [90.33886279464794, 22.679840355080547], [90.33893490968254, 22.679834465553032], [90.33901104763946, 22.6797884091115], [90.33911593841303, 22.67970213338254], [90.33923334458105, 22.679677024772733], [90.33930142255494, 22.679705565088668], [90.3393181162592, 22.679789671051942], [90.33935739913551, 22.679841219991793], [90.33941308397532, 22.67985831270324], [90.33945426767292, 22.679844839286737], [90.33951596551044, 22.67979307630699], [90.33960044547746, 22.67978716026411], [90.33967682814969, 22.679840542745797], [90.33971619598056, 22.67992651286916], [90.33973297006578, 22.680043127763675], [90.3397516495204, 22.680096632615577], [90.33982182163449, 22.68013855438288], [90.33997032447006, 22.68018795905085], [90.34012919764332, 22.680264113792923], [90.34014581644288, 22.680317622972403], [90.3401276981646, 22.680491681012114], [90.34019003299099, 22.680698077295375], [90.34021984743677, 22.681088123699123], [90.34019418880257, 22.681547130831557], [90.34013685748688, 22.68169832452198], [90.34009570161051, 22.681723271871782], [90.34005244712571, 22.681732925247843], [90.34000079828442, 22.681681402756137], [90.33997388450517, 22.68163174003504], [90.33996754160533, 22.681566735215416], [90.33995281854449, 22.68144629141176], [90.33991963739908, 22.681362220538148], [90.33988460286395, 22.68136229490567], [90.3398000983821, 22.681358649645905], [90.33975250551207, 22.68128034622532], [90.33974620043276, 22.681230639733943], [90.3397131231249, 22.681188639252202], [90.33968014477429, 22.681186796909653], [90.33965133052737, 22.681202156451988], [90.33958613684538, 22.68150826314667], [90.33955950112112, 22.681571425617875], [90.33953074329246, 22.681609732650358], [90.33947101134689, 22.68162324541255], [90.33940681401668, 22.681497169525578], [90.33941279415919, 22.68141492783578], [90.33940854534289, 22.68136330466952], [90.33939817987078, 22.681338466705093], [90.33934044769767, 22.68132711524438], [90.33929517478013, 22.6813539834173], [90.33923964462002, 22.68139999633532], [90.33916960845534, 22.681413530814563], [90.3390891974485, 22.68139840269292], [90.33903348851068, 22.68137174841537], [90.33896329719293, 22.681322177142487], [90.33893029061267, 22.681308860888976], [90.33892837548616, 22.681368146327813], [90.33895730268134, 22.68139868194134], [90.33895735439584, 22.681419717161933], [90.33891825453985, 22.6814427475563]]]}
Molla Sarak;7235;Molla Sarak;7228;Josim Uddin Bari - Taz Kuthi;7155;23;100;1;{'type': 'Polygon', 'coordinates': [[[90.34050445630403, 22.68273076816601], [90.34046082845957, 22.68258935057246], [90.34042359108366, 22.682532060677346], [90.34040071373748, 22.682447968013708], [90.34038197704486, 22.682371515752926], [90.34035919889237, 22.682327581219084], [90.34043105072321, 22.682214602636634], [90.34046998997422, 22.682126553937234], [90.34050903780494, 22.682082487951256], [90.34052740611241, 22.682009781399692], [90.34050648575337, 22.681883613931042], [90.34052893797467, 22.681795600273965], [90.34063386236596, 22.681722709611684], [90.34072869029211, 22.681733981671723], [90.34078037723563, 22.68180080226331], [90.34084458541463, 22.681930702162298], [90.34093749450346, 22.681999347250766], [90.34102207508137, 22.68203358858043], [90.34107370551013, 22.68207746156536], [90.34109450814064, 22.682155821645917], [90.34115640985071, 22.68218628660701], [90.34120369620919, 22.682140290598664], [90.34124478100635, 22.682086658583938], [90.34131681661621, 22.682048259005597], [90.34140128366681, 22.682036605121795], [90.34146113399628, 22.682070898943596], [90.3414591867993, 22.682116798349124], [90.34143678248326, 22.682223935047478], [90.34143280282358, 22.682281312598885], [90.34143923169847, 22.68238073860289], [90.34148677380504, 22.68243800628281], [90.34150986971125, 22.682610064215034], [90.3415656222594, 22.682653928242686], [90.34164606268797, 22.682680528857645], [90.34163399124449, 22.68279911734026], [90.34152477428434, 22.682803174933913], [90.34146508939368, 22.68283581136132], [90.34144870184049, 22.682876004650776], [90.3414859871014, 22.682952417217834], [90.3416102273801, 22.683189277646083], [90.34161241146468, 22.683238992836532], [90.34156511539682, 22.683281164378624], [90.34146415579548, 22.68329094122538], [90.34141862218704, 22.683212633943395], [90.34137492695557, 22.683044444534087], [90.34131495786136, 22.682962343390788], [90.34125102328893, 22.682943356642593], [90.34116035410548, 22.682947374458116], [90.3410388994632, 22.68300308995132], [90.34092768291612, 22.683032011325253], [90.34089252974708, 22.682984278618182], [90.34087589140951, 22.682923120373154], [90.34084692564669, 22.68287728678471], [90.34082619395522, 22.682827611059693], [90.34079931274127, 22.682791334535295], [90.34076629145514, 22.682772281792847], [90.34066523765573, 22.682743812290305], [90.34050445630403, 22.68273076816601]]]}
Fokir Bari School Ar Poschim Pashe;7234;Fokir Bari School Ar Poschim Pashe;7228;Josim Uddin Bari - Taz Kuthi;7155;23;100;1;{'type': 'Polygon', 'coordinates': [[[90.33996973936937, 22.68483973928706], [90.33991175576891, 22.68472703659087], [90.33986415221662, 22.68464490866737], [90.33981876047248, 22.684623969693416], [90.33976729915061, 22.684648938831252], [90.33972634498082, 22.684756114637775], [90.33969758183477, 22.68479250940087], [90.3396295766371, 22.68479456597254], [90.33961706515025, 22.684735311154682], [90.33964958731767, 22.684551661187232], [90.33965354421383, 22.684484722226742], [90.33963902838353, 22.68444841928317], [90.33959981944047, 22.68442746713012], [90.3395648312297, 22.684446664356557], [90.33950523935124, 22.684517545899904], [90.33947849000523, 22.684534813335443], [90.33945142044833, 22.68442204491388], [90.33944449376467, 22.68411991588518], [90.33945454867826, 22.68401854256036], [90.33956786020892, 22.684003003873322], [90.33971626817765, 22.68401225057138], [90.33979872281802, 22.684019724812078], [90.33988720456236, 22.683964080250387], [90.33992613992552, 22.683874119400013], [90.33992800277365, 22.683793798760238], [90.33991339735951, 22.683721162289675], [90.33984320923679, 22.683673503727487], [90.3397174572731, 22.683658472169032], [90.33965762080794, 22.683629914581715], [90.33961007432453, 22.6835707340707], [90.33957882185267, 22.683433114600344], [90.33959712487312, 22.68333363606874], [90.33970837965232, 22.683320013951143], [90.33983008495878, 22.683365650943482], [90.33991460010226, 22.68337312075577], [90.33992663534839, 22.683239234055236], [90.33991817963843, 22.683153198408533], [90.33982531268668, 22.683101763371514], [90.3397715931029, 22.68304642060925], [90.33977349845375, 22.68298331059224], [90.33989695790576, 22.682904644171167], [90.34007407077145, 22.68285454824502], [90.34023488998811, 22.68288289113742], [90.34024750539098, 22.682984216346703], [90.34021480975309, 22.68309711164851], [90.34028509210845, 22.68318301589521], [90.3401888110637, 22.683418433644004], [90.34021807876042, 22.68358665403944], [90.34026606446837, 22.68382367751945], [90.34033011734388, 22.68389047195358], [90.34039610368504, 22.683905630098252], [90.3404619814168, 22.683876805502095], [90.34047627069849, 22.68382131836082], [90.34048805510888, 22.68358608015856], [90.34054138783938, 22.683484614730546], [90.3406173382551, 22.683362065848762], [90.34069130326667, 22.683270117987757], [90.34073874612186, 22.683287227752047], [90.34076565105279, 22.68333306574322], [90.34078842005033, 22.683373175626247], [90.34077424438632, 22.683474557802775], [90.3407874984215, 22.683834042359102], [90.34081653055779, 22.683906648036153], [90.34087639102046, 22.683944766643986], [90.34095878418914, 22.683927380493877], [90.34101214981206, 22.683839300958528], [90.34101183760794, 22.68371308969919], [90.34099480652823, 22.683493211249434], [90.34100691168591, 22.683388008861], [90.34108280012671, 22.683240599967704], [90.341181722502, 22.68324038921239], [90.34131382731573, 22.683324248952268], [90.34133057953063, 22.683431302149756], [90.34142348987939, 22.683499946928094], [90.34152662422191, 22.68353606071195], [90.34151880229803, 22.683706272260395], [90.34149425636643, 22.68378090438514], [90.34142210624323, 22.683773409044303], [90.34137868547458, 22.68371613257199], [90.34129819714543, 22.683670408915113], [90.34124048278034, 22.68366670732375], [90.3411892161227, 22.68377008087712], [90.3412266008901, 22.683886651621563], [90.34138352231992, 22.684004879832823], [90.34136510212586, 22.684056551254052], [90.34118592258294, 22.684104740713916], [90.34106225937616, 22.684101179577805], [90.3410209846953, 22.68407831987159], [90.3409902320895, 22.68414340362936], [90.340990397645, 22.684210333839523], [90.3410606668628, 22.684290500846036], [90.34114540978408, 22.684389759999192], [90.34119534469085, 22.684580883765193], [90.34129061019576, 22.68476808628565], [90.34125981022827, 22.68481404717489], [90.34122280858521, 22.684852372068892], [90.34117938281943, 22.684793183261807], [90.34113993693072, 22.684676616912995], [90.34109445981663, 22.684621257054744], [90.34103266109746, 22.684632862507513], [90.34100802959433, 22.684673073305703], [90.34098975108166, 22.684782113429705], [90.34099611828442, 22.68485667963308], [90.3411117704086, 22.68495396065947], [90.34117586208549, 22.68503605306632], [90.34119254342268, 22.685114421882517], [90.34118031048217, 22.6851679923938], [90.34109980716714, 22.685116531780622], [90.34102958007706, 22.685053575428384], [90.34094284213049, 22.684981092696233], [90.34090567956221, 22.6849543996054], [90.34080255849344, 22.684924022313638], [90.34068310616847, 22.684956785660596], [90.34060673442562, 22.684909140606962], [90.34056536036194, 22.684846122663192], [90.34053637066839, 22.6847907275748], [90.34047452459191, 22.684783209896594], [90.34044163982661, 22.684819613555952], [90.34039253694287, 22.684965052886323], [90.340322480208, 22.68497093871801], [90.34002755325461, 22.68488359945702], [90.33996973936937, 22.68483973928706]]]}
Molla Sarak;7235;Molla Sarak;7228;Josim Uddin Bari - Taz Kuthi;7155;23;100;1;{'type': 'Polygon', 'coordinates': [[[90.34177527215651, 22.681915236648916], [90.34161611314316, 22.681932787003845], [90.34152491994756, 22.681932981532924], [90.34143518005018, 22.681895883017088], [90.3413700604599, 22.681814270935984], [90.34131889081036, 22.681748405586287], [90.34128167816436, 22.68170115542062], [90.34135269615436, 22.681668016826737], [90.34142839011116, 22.681650644725554], [90.34142831197305, 22.681619091903716], [90.34137100951278, 22.681573318819876], [90.3413106513097, 22.68154189449599], [90.34130136324985, 22.68153617738612], [90.34130586526217, 22.68148166717253], [90.34132276791125, 22.68144147279413], [90.34136428718124, 22.68135533067971], [90.34136262080641, 22.681306570520682], [90.34130535755331, 22.681276573821513], [90.3412373138932, 22.681262376570352], [90.34119387626025, 22.681197928923112], [90.34117516888394, 22.68113342857415], [90.341204386944, 22.681073128790377], [90.3412707499695, 22.68103282901778], [90.34134486954642, 22.681003986498578], [90.3414638516271, 22.680990824781418], [90.34152102242705, 22.680983531724845], [90.3416534105407, 22.680766681060568], [90.34169171729279, 22.68063178199804], [90.34170993787414, 22.680499794242266], [90.34175312667753, 22.680463846402077], [90.3418427661567, 22.68046078661585], [90.34189224768146, 22.68046928633919], [90.34197740322888, 22.680527907807228], [90.34201934162732, 22.6806110033971], [90.34198856415809, 22.680665569751348], [90.34193776812064, 22.6807502976115], [90.34189310121502, 22.680813498966597], [90.34188715339626, 22.680908170636755], [90.34193385681766, 22.6810428882357], [90.34193856131157, 22.68107012849898], [90.3418798377496, 22.68107455656624], [90.34173599390594, 22.681034705260533], [90.34164631140386, 22.681020554360444], [90.34159385212794, 22.68105795617457], [90.34155229400685, 22.681128321937102], [90.34154170902511, 22.68122300348421], [90.34156814833891, 22.681288921521787], [90.34161452820453, 22.68129312526294], [90.3416747193164, 22.681257141171397], [90.34175185554945, 22.681198173264836], [90.34180438950142, 22.68119089000267], [90.34185703724337, 22.681229501737253], [90.34188961303511, 22.68127676167146], [90.34193304390209, 22.681338340686708], [90.34193638061458, 22.68143729520643], [90.34191797518518, 22.68149470357741], [90.34188097579049, 22.681533506699072], [90.3418423169389, 22.68152641809989], [90.34174799717825, 22.681512277160564], [90.34167839705314, 22.68149378074051], [90.34160421687619, 22.68149824168886], [90.34156874882144, 22.68153130456539], [90.34157508062928, 22.68159152858209], [90.3416292989834, 22.681640176625475], [90.34174382951129, 22.681701603982173], [90.34177657248127, 22.681816272233245], [90.34180609265107, 22.68187788096856], [90.34177527215651, 22.681915236648916]]]}
Sorkar Barir Porer Bari;7232;Sorkar Barir Porer Bari;7228;Josim Uddin Bari - Taz Kuthi;7155;23;100;1;{'type': 'Polygon', 'coordinates': [[[90.33866239359753, 22.682867261118588], [90.33857084049039, 22.682721163594774], [90.3385612953494, 22.68261074830873], [90.33860702391215, 22.682349622318547], [90.33863313795754, 22.68228359265537], [90.33858776457998, 22.682059949201765], [90.33858752506715, 22.681962422273656], [90.33864127399791, 22.681820320138623], [90.3386287080349, 22.681738595773368], [90.33866405002908, 22.681653901634768], [90.3387180489351, 22.68161362906206], [90.33882783197322, 22.681630607522898], [90.3388450279296, 22.681709453621], [90.33879887355829, 22.681797039129528], [90.33876659471375, 22.681870252999552], [90.33881181675656, 22.682032224966882], [90.33874711798363, 22.682121283922974], [90.33872419046408, 22.682226030991632], [90.3387258700168, 22.68228052806174], [90.33875526911613, 22.682293373909996], [90.33878143594444, 22.682248857515077], [90.33881840116399, 22.68219571290542], [90.3388600949585, 22.68217984818044], [90.33888790961822, 22.682176920861565], [90.3389235124674, 22.682198358910792], [90.33894370465522, 22.682238474523263], [90.3389008142318, 22.682396330264847], [90.3388236549481, 22.682446691495834], [90.33880211096088, 22.6824854612079], [90.33880225899269, 22.68254569842312], [90.33883634094443, 22.682577179296015], [90.33893371721179, 22.682576973206093], [90.33904347282645, 22.682582477752504], [90.33910229238386, 22.682616774639772], [90.33917212209708, 22.68272849643044], [90.33918481550978, 22.68286185263274], [90.33918031614924, 22.682917797007473], [90.33907989065632, 22.682935220428202], [90.33882637084896, 22.68292284905812], [90.33866239359753, 22.682867261118588]]]}
Lordar Bari;7237;Lordar Bari;7236;Eyakub Ali Road - Hossen Ali Road;7155;23;100;1;{'type': 'Polygon', 'coordinates': [[[90.34725021980518, 22.690182044468198], [90.34720065859955, 22.69014342790581], [90.34715105045572, 22.69008616650903], [90.34713854366012, 22.6900302588696], [90.3471570094128, 22.689997231657927], [90.34718944820882, 22.689988555958507], [90.34737794856389, 22.68995659407729], [90.34741648712466, 22.68991491792854], [90.3474179460885, 22.68988049337066], [90.34737300407654, 22.68983469571132], [90.34734671935126, 22.68983188429715], [90.34725712092718, 22.689853592054344], [90.34719221811113, 22.6898609039556], [90.34713958363137, 22.689829465160297], [90.34713948970402, 22.68979217552197], [90.3471888917885, 22.6897676865652], [90.34727847571217, 22.689740241979102], [90.34731549742553, 22.68971004294204], [90.34737268234053, 22.689707050413386], [90.34746077469224, 22.68970112233271], [90.347508652651, 22.689685241934114], [90.34752249192007, 22.689656527397457], [90.34752551105457, 22.689627836349505], [90.34749143984321, 22.68960209426729], [90.34742800696512, 22.689579284353506], [90.34738929497298, 22.689552118096167], [90.34736758242848, 22.68952348071792], [90.34738454932467, 22.68950910165296], [90.34746954647078, 22.689501746060582], [90.34752672044557, 22.68949445082729], [90.34755440978378, 22.68944132439948], [90.34755579998975, 22.689379649718255], [90.34755569871817, 22.689339491645693], [90.34756948368907, 22.68928926385104], [90.34758949858673, 22.68925766744985], [90.34766345115429, 22.689161413802438], [90.34774061810815, 22.68911391678022], [90.34781014686274, 22.689102291935104], [90.34784571305731, 22.689107951557002], [90.3478751434088, 22.689132269426214], [90.34789538629482, 22.68919102864963], [90.34788932647362, 22.68923980545908], [90.34784929319292, 22.689301564115528], [90.34781082008429, 22.689369056270905], [90.34779398354608, 22.689435067186462], [90.34775608217097, 22.689729165582595], [90.34777094561821, 22.690106334364604], [90.34775094511811, 22.690143667653103], [90.34770459467578, 22.690152373683862], [90.34764117236261, 22.69013386650988], [90.34756998520415, 22.690101033924027], [90.34750663164476, 22.69010977681435], [90.34746347030628, 22.69015719991657], [90.34743265315736, 22.6901959908685], [90.34741567895168, 22.690207501504833], [90.34736931039008, 22.690209036355235], [90.34732758265967, 22.690211995347596], [90.34725021980518, 22.690182044468198]]]}
Beshah Bari;7213;Beshah Bari;7207;Sardar Bari - Poschim Sagordi;7155;23;100;1;{'type': 'Polygon', 'coordinates': [[[90.34691142136487, 22.69007090952111], [90.34689428106634, 22.690016446127427], [90.34685706064518, 22.68996776314037], [90.34681373309976, 22.689949212094113], [90.34678273536663, 22.689916292079232], [90.34677182499475, 22.689880460096084], [90.3467763719812, 22.689844594628127], [90.3467793840571, 22.68981303515912], [90.34677468911174, 22.689790097733816], [90.34675143813826, 22.689764332054036], [90.34672666669738, 22.689748609237107], [90.34671737064318, 22.689740024023035], [90.34669879297019, 22.689728590460863], [90.34667096254337, 22.68972578228303], [90.34662770724378, 22.6897359155236], [90.34657679540129, 22.689774749824437], [90.34651813321854, 22.689804995537514], [90.34647639837749, 22.689805085872912], [90.3464423741839, 22.689797988386662], [90.34640985607346, 22.68977511116146], [90.34640206972226, 22.689752180414118], [90.34640194355075, 22.68970198281966], [90.34646346282379, 22.6895785063535], [90.34649115980257, 22.689528248538792], [90.34650030077533, 22.689475162435134], [90.34650640076332, 22.689442162060665], [90.34652948575217, 22.689401953795482], [90.3465526067917, 22.689376087697212], [90.34658343122425, 22.689340165344046], [90.34659264067936, 22.689314329358133], [90.34658326892213, 22.689275625577533], [90.34655228582275, 22.689248442380915], [90.3465056254937, 22.689133805395237], [90.34651466907616, 22.68904199542718], [90.34653461205943, 22.688981714812368], [90.34658849966027, 22.68889697888441], [90.34682764305035, 22.688720051294652], [90.34687860858085, 22.68870273017117], [90.34695128280772, 22.68871261225795], [90.34698082485166, 22.68878139102498], [90.347010341648, 22.68884013026621], [90.34706919473189, 22.688885897878833], [90.34716200322637, 22.68891151268928], [90.34717445934409, 22.688947341297688], [90.34729843539385, 22.68907328416998], [90.34739000561075, 22.689220810638723], [90.34739338989309, 22.689336975500243], [90.3473750110428, 22.689404423945643], [90.34731485406627, 22.68945475233865], [90.3472808949708, 22.68947347093393], [90.3472345627892, 22.689489347911433], [90.34716656868054, 22.689496666506116], [90.34713258787946, 22.68950677976874], [90.34716829144095, 22.689566939782228], [90.3472024312351, 22.689619932055066], [90.34719633502007, 22.68965436667026], [90.34717164303312, 22.689670196693772], [90.3471066933394, 22.689658863739922], [90.34699847396519, 22.68965192723222], [90.34694742866861, 22.689637695623826], [90.34683775382017, 22.68966661778046], [90.34689357710735, 22.689736773834834], [90.34695399071744, 22.689788274998403], [90.34699584471741, 22.68983551369564], [90.34698977733024, 22.689881422037764], [90.34700382617628, 22.689935892123223], [90.34700705848705, 22.68999181987911], [90.34700714515698, 22.69002624108338], [90.34699024676848, 22.690067870228674], [90.34697638568213, 22.69008797941874], [90.34695630192097, 22.690092325623468], [90.34691142136487, 22.69007090952111]]]}
