Poor Settlement Name;Poor Settlement-ID (DB);Poor Settlement Name (DB);Mahalla-ID (DB);Mahalla Name (DB);Ward-ID (DB);Ward Name (DB);Similarity (%);verify status;Coordinates
Nimbagan;18376;Nimbagan;14799;Doctorpara;8297;6;100;1;{'type': 'Polygon', 'coordinates': [[[88.90686030402738, 25.780335338521983], [88.90690122538908, 25.780203559830603], [88.90689182272006, 25.78012068534725], [88.90688270115145, 25.78000714488509], [88.90689048745882, 25.77989679826069], [88.90691151332565, 25.77982028600126], [88.90693578581757, 25.779759132173844], [88.90696352979175, 25.779688803993427], [88.90691661508956, 25.779633248975124], [88.9068499113938, 25.779519275890625], [88.90685825985742, 25.7793475973004], [88.90689224407674, 25.779335585387912], [88.90693249672293, 25.779378823126518], [88.90693176594289, 25.77945855467649], [88.90696888441497, 25.779474167576563], [88.90700989596978, 25.779434607146044], [88.90704760462879, 25.779385821464313], [88.90709189089488, 25.77935855284536], [88.90715675312205, 25.779303837476995], [88.90719068110113, 25.7792979586901], [88.90718676001852, 25.779356198618594], [88.90718597320833, 25.77944206337219], [88.90719204506422, 25.779518779211614], [88.9072116937707, 25.779592530214046], [88.9072382011744, 25.77965713229886], [88.90727159537961, 25.77970951886436], [88.90732279658393, 25.779666968064678], [88.90731717419536, 25.779541186654786], [88.90735163606489, 25.779477042461732], [88.9074126615489, 25.779471367118045], [88.90741534636666, 25.779548057516866], [88.9074966388101, 25.779548667948337], [88.90752345537287, 25.779579537401595], [88.90752314636144, 25.779613269986285], [88.90744168530875, 25.77963105915929], [88.90743098995289, 25.779689248224987], [88.90741018920328, 25.779741227784925], [88.90734921977378, 25.779740769926182], [88.90731159541, 25.77978035588923], [88.90726050654747, 25.77981064028967], [88.90717571433501, 25.779822270671758], [88.90713475889945, 25.779855697948257], [88.90715463243218, 25.779904916171013], [88.90719149816424, 25.77994812840189], [88.90726618507563, 25.779930288499287], [88.90733451903297, 25.779866398707753], [88.90743319717527, 25.779818070795177], [88.9075280666669, 25.77981571635758], [88.90756526960588, 25.779822129315235], [88.90756084303392, 25.779935568028375], [88.90753903097779, 25.780097945149326], [88.90753118906372, 25.78021442502123], [88.90754376564381, 25.780284820404514], [88.90739796771034, 25.780295597343738], [88.90719621776836, 25.780310509840046], [88.90708861778317, 25.78031846305633], [88.90695842178606, 25.78032808634103], [88.90686030402738, 25.780335338521983]]]}
Rongpur Road, Bangalipur;18377;Rongpur Road, Bangalipur;14799;Doctorpara;8297;6;100;1;{'type': 'Polygon', 'coordinates': [[[88.90769226911662, 25.77859286150084], [88.90770235894581, 25.778653078302394], [88.90751836219563, 25.778656389430648], [88.90735605947698, 25.77862450259746], [88.90722398838588, 25.778620443929967], [88.90715932327349, 25.778653693156], [88.9071052130282, 25.778644086298506], [88.90711579602359, 25.778598163645157], [88.90702778612986, 25.778591368937484], [88.90694310719421, 25.77859073281947], [88.90691194822341, 25.778664102166143], [88.90686469663825, 25.778645346317504], [88.90680053738662, 25.778623396611366], [88.90681117671427, 25.778571340787185], [88.90669948488222, 25.778561301140627], [88.90668543023723, 25.778616398101654], [88.90662104612584, 25.778618981102685], [88.90660447582312, 25.778578988060517], [88.90661867106942, 25.778508558117462], [88.90668647038787, 25.77850293396896], [88.9066836735881, 25.778438509954785], [88.90676838051822, 25.778436079621972], [88.9068360392502, 25.77844578839396], [88.9068969799007, 25.778449313044796], [88.9069240771272, 25.778449516615474], [88.90692035270146, 25.77848629035096], [88.90703562836526, 25.77847488907985], [88.90704282421677, 25.7784289409877], [88.90700262804405, 25.778379570086067], [88.90691123116918, 25.77837274986895], [88.9069426992148, 25.778265647932923], [88.90735220703618, 25.778305525439205], [88.90763610970546, 25.778375126962032], [88.9076981636446, 25.778381463198613], [88.90769226911662, 25.77859286150084]]]}
Jorapukur;18378;Jorapukur;14800;Munshipara;8297;6;100;1;{'type': 'Polygon', 'coordinates': [[[88.90342035877791, 25.780789610321225], [88.90342035869182, 25.78078578755238], [88.90342035150397, 25.780467381084673], [88.90344641640212, 25.779850216257667], [88.90361025852621, 25.77988787571733], [88.90368513409615, 25.779924277613894], [88.90374038361797, 25.779942612755338], [88.90382027147524, 25.779864371757206], [88.90391124322396, 25.77987222465993], [88.9039942986707, 25.779880017873154], [88.90409315383332, 25.779891513816544], [88.90416845763413, 25.779881329699197], [88.90426721404259, 25.77990357608754], [88.90442168102159, 25.77989398800112], [88.90458439346044, 25.779848624138197], [88.90464023555678, 25.779802455556734], [88.90467655013984, 25.7797274697922], [88.90474812602089, 25.77969217092075], [88.90481910950416, 25.779721375402634], [88.90488201217872, 25.779768437875028], [88.90494494780837, 25.779811916799794], [88.90502025150334, 25.77980173223741], [88.90510370180228, 25.77976652255475], [88.90517508020062, 25.77975272460239], [88.90521337877148, 25.77989277980147], [88.90525649088717, 25.77993969319998], [88.90533558833685, 25.77994745586933], [88.90534307704749, 25.779994101217603], [88.90532157573284, 25.780180295464262], [88.90532448128506, 25.780294997949316], [88.90535931540651, 25.7803812705007], [88.90547027591346, 25.780367770210137], [88.90557335293363, 25.78035062676374], [88.90558954738846, 25.780311327114394], [88.9055862798307, 25.78023604337226], [88.90564980789148, 25.78021501860285], [88.90566191259471, 25.78019002326111], [88.90565851345507, 25.780129073607863], [88.90563921588222, 25.78007517191178], [88.9057542657707, 25.78004736707539], [88.9058494919045, 25.78002299683892], [88.90588527977845, 25.78000534711715], [88.90590180284593, 25.779930212197957], [88.90602846404333, 25.779931164615267], [88.90606794705421, 25.779942212792232], [88.90607078758501, 25.780064082335098], [88.90623931486267, 25.780044260584162], [88.90624512601306, 25.78016573859763], [88.90624320714831, 25.780374956117278], [88.90596465349199, 25.780414493762898], [88.9055843724062, 25.780443887664006], [88.90499790390125, 25.780511150370867], [88.90448301130182, 25.780543111973298], [88.90421326231596, 25.78060558842067], [88.9038441631893, 25.780710321094045], [88.90342035877791, 25.780789610321225]]]}
Majar Camp;18379;Majar Camp;14800;Munshipara;8297;6;100;1;{'type': 'Polygon', 'coordinates': [[[88.90345638906162, 25.77961408106351], [88.9034917064677, 25.77877781532662], [88.90351159407388, 25.77844624742635], [88.90351219787433, 25.778436180773397], [88.9036512088065, 25.778447509257827], [88.90378192525829, 25.778437742841007], [88.90386540785966, 25.778398950322003], [88.90391725848113, 25.778356335698856], [88.90406746899296, 25.77837896979774], [88.90418631102538, 25.778369113574513], [88.90431673106941, 25.778391598367946], [88.90436465634524, 25.778345370251955], [88.90442112324926, 25.778231114809664], [88.90445723994627, 25.778177630204826], [88.90461160593851, 25.77817879240788], [88.9047541963574, 25.778169114498436], [88.90477081855576, 25.778083229136925], [88.90487010009382, 25.77804813871675], [88.90496139957686, 25.77802015569566], [88.9050136444559, 25.777934538388696], [88.9051166207202, 25.777928145762882], [88.90519611156594, 25.77789290619093], [88.90526470695853, 25.77772473199671], [88.90660918530801, 25.77801626391191], [88.90657627887741, 25.778298872533323], [88.90654203519442, 25.778435993092074], [88.9065440450746, 25.778508705033484], [88.90648825538236, 25.7785692043593], [88.9064649009659, 25.778526023582806], [88.90640189969746, 25.77848971236052], [88.90633461174033, 25.778489206601485], [88.90622312722475, 25.778560043997256], [88.90618302019472, 25.778617082827846], [88.90606054859384, 25.778591075683384], [88.90581171320227, 25.778531864277568], [88.90571701434503, 25.77849889815952], [88.90567779489204, 25.778459181715377], [88.90564286239758, 25.778383659798664], [88.90565611775466, 25.77823324112804], [88.90569675097592, 25.77811886606817], [88.90568144465549, 25.778061410617934], [88.90545626049784, 25.77801312782199], [88.9052426218895, 25.77800076925537], [88.90517091559744, 25.778050402507354], [88.90513905342569, 25.778071665379954], [88.90509868287819, 25.77815737208602], [88.9050427430486, 25.778214291452276], [88.90500669239864, 25.778260609165187], [88.90489956031267, 25.778288473047937], [88.90476887698497, 25.77829465695516], [88.90461837020287, 25.778304275278405], [88.90452733375132, 25.778303589897543], [88.90448178664721, 25.77852185692181], [88.90459983887494, 25.77859800489087], [88.9046546600875, 25.778662925458615], [88.90471700267628, 25.778770907862746], [88.90472353668768, 25.77892147537665], [88.90474194510499, 25.779072132274443], [88.90474082615756, 25.779193972017225], [88.90467370240223, 25.779175547868597], [88.90465852811421, 25.7791037582434], [88.9045558141464, 25.77908148233705], [88.9044294172698, 25.779051860495017], [88.90435411401256, 25.779062044766253], [88.90434920114433, 25.779165937080514], [88.90453879662999, 25.77921036991189], [88.90455397085643, 25.779282159546693], [88.90461684028271, 25.779332805647197], [88.90468788934515, 25.779354843143178], [88.90471860005086, 25.77945900364598], [88.90479337699001, 25.779506155541576], [88.90486017187769, 25.77956041485874], [88.90476118525274, 25.779563253529282], [88.90480419834412, 25.77962091761931], [88.9047288618386, 25.77963468559477], [88.9046496329933, 25.77964125668919], [88.90460982107841, 25.779666043348715], [88.90451489127166, 25.779658161084125], [88.90447141744427, 25.7796506662109], [88.90441230854456, 25.77962155097854], [88.90429379451491, 25.77959557213414], [88.90418708912968, 25.779576849670207], [88.90407635977175, 25.779565264356737], [88.90406818002745, 25.779593872895063], [88.90400056216832, 25.77962920124398], [88.90387785952726, 25.77962827689141], [88.90381099919001, 25.779581184177978], [88.9036683411518, 25.779598028144523], [88.90345638906162, 25.77961408106351]]]}
Ful Bagan Bosoty;18380;Lichu Bagan Basate;14803;Lichu Bagan;8298;7;22;0;{'type': 'Polygon', 'coordinates': [[[88.90215839621193, 25.776154774575662], [88.90209911509328, 25.776280285521782], [88.90202161618842, 25.776435223838728], [88.90187447003363, 25.77669183738367], [88.90180302364338, 25.77672240278452], [88.90138137283019, 25.776523351073937], [88.90149262885065, 25.776398187633454], [88.90177819028027, 25.77592224871685], [88.90206070867865, 25.775490160583544], [88.90228916168084, 25.77567501535689], [88.90232535132631, 25.775704298445547], [88.90234365071507, 25.77572132598235], [88.90222269530543, 25.77592994335389], [88.90215839621193, 25.776154774575662]]]}
Khanka Elaka;;;;;;;;0;
Lichu Bagan Basate;18380;Lichu Bagan Basate;14803;Lichu Bagan;8298;7;100;1;{'type': 'Polygon', 'coordinates': [[[88.90294062366154, 25.77630444154896], [88.90284337997552, 25.776193060507605], [88.90283980409257, 25.77618896475517], [88.90303896782494, 25.77608796713661], [88.90310524258848, 25.77605501823064], [88.9032457080642, 25.775989179989857], [88.90345231619253, 25.77590472662444], [88.90359269346988, 25.775848444094155], [88.90363783654078, 25.775817724891603], [88.90370087945637, 25.775849259221186], [88.90377416975078, 25.77591431924802], [88.90399437409624, 25.77611954349616], [88.90398689847105, 25.77612482397226], [88.9038213948176, 25.77624172876462], [88.90379326040922, 25.776288105827646], [88.90366584559179, 25.77636957259416], [88.90339099458109, 25.776557441277543], [88.90309496303122, 25.776738643924755], [88.90300060098419, 25.776597568245045], [88.90311007894977, 25.776529704651875], [88.90307418135582, 25.776487623394562], [88.90301879568774, 25.77641254398978], [88.90298619652744, 25.776370487578387], [88.90294062366154, 25.77630444154896]]]}
Out House Camp;18381;Out House Camp;14803;Lichu Bagan;8298;7;100;1;{'type': 'Polygon', 'coordinates': [[[88.90370087945637, 25.775849259221186], [88.90375391659043, 25.775820988636745], [88.90372005287058, 25.775772949906663], [88.90394293143991, 25.77564083479588], [88.90403308552031, 25.775593730236785], [88.90418408272197, 25.77553035956224], [88.90420490681429, 25.77556157572905], [88.90446976189438, 25.775456056873377], [88.90472691987088, 25.77532658777756], [88.90479283810429, 25.775330321469923], [88.9047867038142, 25.775374024558587], [88.904783429007, 25.775443286156975], [88.90479515846715, 25.77547828852424], [88.9047265493335, 25.77552103928759], [88.90460698617736, 25.77560973356484], [88.90433550388451, 25.775862137366826], [88.90407239747003, 25.77606443092204], [88.90399437409624, 25.77611954349616], [88.90377416975078, 25.77591431924802], [88.90370087945637, 25.775849259221186]]]}
Jikrul Bastee;18380;Lichu Bagan Basate;14803;Lichu Bagan;8298;7;11;0;{'type': 'Polygon', 'coordinates': [[[88.90421421909662, 25.776483072687192], [88.90431000225689, 25.77639778347998], [88.90439483550793, 25.776355417006656], [88.90449017958963, 25.77631790797731], [88.90460131189093, 25.776285296099918], [88.90468073594785, 25.776257223817552], [88.90471016004608, 25.776242155821965], [88.90470849231279, 25.77628922390345], [88.90469870443155, 25.776481601070458], [88.90469627271627, 25.776516471337995], [88.90462611761016, 25.776524628436995], [88.90450779494488, 25.776525553240912], [88.90436928700856, 25.77654085055208], [88.90421550492233, 25.776548942666484], [88.90421421909662, 25.776483072687192]]]}
Panir Tank;18383;Vatu Para;14808;Puraton Babupara;8298;7;11;0;{'type': 'Polygon', 'coordinates': [[[88.9042226975268, 25.77691740374143], [88.90439198585041, 25.776907767372517], [88.90471686041843, 25.776906582036023], [88.9047117876618, 25.777240609437428], [88.90470982039125, 25.777454832333767], [88.90470425565996, 25.777603209379187], [88.90469373139892, 25.777600927236637], [88.90463394933217, 25.77758796372641], [88.90424093287331, 25.777587971901], [88.90423578746315, 25.777587972000955], [88.9042226975268, 25.77691740374143]]]}
Tina Bari Bosotee;18380;Lichu Bagan Basate;14803;Lichu Bagan;8298;7;6;0;{'type': 'Polygon', 'coordinates': [[[88.90477154441929, 25.776210721029916], [88.9055388338363, 25.77627861297901], [88.90555090384406, 25.77640114929042], [88.90560802769365, 25.776646469987384], [88.90564852283894, 25.776906597977582], [88.90562874286431, 25.77726482633302], [88.90473482324326, 25.77726407321863], [88.90474749571034, 25.776409345373676], [88.90473068823383, 25.7762316433905], [88.90473981555056, 25.776226969313807], [88.90477154441929, 25.776210721029916]]]}
Out House Camp;18381;Out House Camp;14803;Lichu Bagan;8298;7;100;1;{'type': 'Polygon', 'coordinates': [[[88.90314914055169, 25.776945119075013], [88.90314163751961, 25.777043616174215], [88.9031957053928, 25.77726203637548], [88.90319661508563, 25.77729645972672], [88.90301164000326, 25.777316878066227], [88.90285586794757, 25.777325260308388], [88.90264435316448, 25.777369059687523], [88.90256589512839, 25.777292014224603], [88.90248499633267, 25.777193447698206], [88.9024454156633, 25.777193149145187], [88.90225965045734, 25.777306428388567], [88.9021182592725, 25.777472604144396], [88.90208572332625, 25.777571780567182], [88.90139746440414, 25.777564226817823], [88.90085563914474, 25.777586813076166], [88.9008487451745, 25.777587100441682], [88.90084822202813, 25.777551415331548], [88.90088287761331, 25.777513450266106], [88.9009281540856, 25.777468397882178], [88.9008705426545, 25.77742017913515], [88.90061933179973, 25.777278034892273], [88.90081788054256, 25.777096031928956], [88.90104458391006, 25.777164573483937], [88.9011185117958, 25.77716035346021], [88.90123501116236, 25.77711822801953], [88.9013249473202, 25.77709501534386], [88.90139918322947, 25.777057349000156], [88.90152504909243, 25.77714430969313], [88.90161955861522, 25.777197585081257], [88.9018581423814, 25.777079926940928], [88.90202657986411, 25.7771289816294], [88.90234964571543, 25.77700718177677], [88.90241772446909, 25.77706503562476], [88.9025011958862, 25.77717078912874], [88.90278227177602, 25.776988935485807], [88.90273400022394, 25.77693978729756], [88.90262606718186, 25.77684751994196], [88.90254924502251, 25.77675196971977], [88.90246873238121, 25.77663528699348], [88.90237679210529, 25.77649389595508], [88.90227734143954, 25.77632430869776], [88.90215839621193, 25.776154774575662], [88.90222269530543, 25.77592994335389], [88.90234365071507, 25.77572132598235], [88.90281201410917, 25.776157134592584], [88.90294062366154, 25.77630444154896], [88.90298619652744, 25.776370487578387], [88.90301879568774, 25.77641254398978], [88.90307418135582, 25.776487623394562], [88.90311007894977, 25.776529704651875], [88.90300060098419, 25.776597568245045], [88.90309496303122, 25.776738643924755], [88.90305829638011, 25.776780178152855], [88.9031298445846, 25.776891217076617], [88.90314914055169, 25.776945119075013]]]}
Puraton Babu Para;18383;Vatu Para;14808;Puraton Babupara;8298;7;23;0;{'type': 'Polygon', 'coordinates': [[[88.90314914055169, 25.776945119075013], [88.9031298445846, 25.776891217076617], [88.90305829638011, 25.776780178152855], [88.90309496303122, 25.776738643924755], [88.90339099458109, 25.776557441277543], [88.90366584559179, 25.77636957259416], [88.90379326040922, 25.776288105827646], [88.9038213948176, 25.77624172876462], [88.90407239747003, 25.77606443092204], [88.90433550388451, 25.775862137366826], [88.90460698617736, 25.77560973356484], [88.9047265493335, 25.77552103928759], [88.90479515846715, 25.77547828852424], [88.90480911382657, 25.775519933262956], [88.90487695172489, 25.77560406515678], [88.90491261464864, 25.775633912387917], [88.90507859485906, 25.77577282524936], [88.90487095271446, 25.776017945586922], [88.90477154441929, 25.776210721029916], [88.90468073594785, 25.776257223817552], [88.90460131189093, 25.776285296099918], [88.90449017958963, 25.77631790797731], [88.90439483550793, 25.776355417006656], [88.90431000225689, 25.77639778347998], [88.90421421909662, 25.776483072687192], [88.90413001369495, 25.776523136106526], [88.90394370519293, 25.776620801745082], [88.9036965594245, 25.77672351260816], [88.90339143843633, 25.776850553345838], [88.90314914055169, 25.776945119075013]]]}
Officers Colony;18382;Officers Colony;14807;Shirish Gach Mahalla;8298;7;100;1;{'type': 'Polygon', 'coordinates': [[[88.904783429007, 25.775443286156975], [88.90501724603438, 25.77528582402149], [88.90539926750445, 25.77509197460418], [88.90569157020633, 25.774950143297932], [88.90585535737378, 25.77486003895217], [88.90603062244966, 25.774787585316258], [88.90621768759165, 25.774697655547573], [88.90636989922723, 25.774600437746845], [88.90640905084783, 25.774562089837026], [88.90637089758341, 25.774491544647763], [88.90650332376379, 25.774436333070543], [88.90660480857206, 25.774370350114765], [88.90669077435548, 25.774304250487273], [88.90675682632013, 25.774294207968218], [88.90678356591482, 25.774340076854667], [88.90680632922236, 25.7743964546339], [88.90686510462118, 25.77433366355509], [88.90689947497201, 25.774393641436312], [88.90696860202294, 25.774471445000092], [88.90696818358731, 25.774517109857577], [88.9069135132082, 25.774555341350393], [88.90681235032189, 25.774586197709237], [88.90675761547504, 25.774631454502554], [88.9066719392513, 25.77466594003206], [88.9066025225072, 25.774619750459685], [88.90661354996062, 25.77468657885153], [88.9065707762142, 25.77469679621738], [88.90664753391097, 25.774788708958564], [88.90646447748354, 25.77486461771851], [88.90658690797807, 25.775046633817905], [88.90657367903567, 25.775052944661525], [88.90629256607666, 25.775187048652224], [88.90560929046438, 25.775454278104583], [88.90529122424762, 25.775607182378042], [88.90507859485906, 25.77577282524936], [88.90487695172489, 25.77560406515678], [88.90480911382657, 25.775519933262956], [88.904783429007, 25.775443286156975]]]}
Vatu Para;18383;Vatu Para;14808;Puraton Babupara;8298;7;100;1;{'type': 'Polygon', 'coordinates': [[[88.90778564603451, 25.7773012905299], [88.90837268444518, 25.777244674219936], [88.90837551628853, 25.777356352538092], [88.90838983989642, 25.77752131356042], [88.90838934792198, 25.777575066465314], [88.90838512744665, 25.777603704986483], [88.90838064457937, 25.77766101172281], [88.90779448630352, 25.777696034486087], [88.90778564603451, 25.7773012905299]]]}
Akram Dokaner Pashe;18384;Akram Dokaner Pashe;14808;Puraton Babupara;8298;7;100;1;{'type': 'Polygon', 'coordinates': [[[88.90733745808237, 25.774691967569552], [88.90737374342154, 25.774674985574322], [88.90744635353735, 25.774920826986623], [88.90745349300549, 25.774944999556034], [88.90755008158985, 25.77494352040706], [88.90770474652241, 25.774941151748312], [88.90767928602386, 25.775185612913297], [88.90745142735669, 25.775170522860876], [88.90742877745947, 25.775338551231506], [88.90742053645423, 25.775546826043815], [88.90729375729433, 25.775559253487884], [88.90707006733795, 25.77554992816335], [88.90707841402518, 25.775330186105982], [88.90700455677367, 25.775096447189053], [88.90687377815412, 25.77490978243812], [88.90696312701846, 25.774867158391096], [88.90707536102312, 25.774814631870445], [88.90733745808237, 25.774691967569552]]]}
Eyahiya Doctor Sarak;18385;Eyahiya Doctor Sarak;14809;Nichu Colony;8299;8;100;1;{'type': 'Polygon', 'coordinates': [[[88.91287833090202, 25.765833837714577], [88.91291697662417, 25.765574302158207], [88.91373424805296, 25.765652079433565], [88.91373362282661, 25.76572076393428], [88.91371607221703, 25.765837105884955], [88.91370560707607, 25.765899743974906], [88.9136888719632, 25.765926497443335], [88.91355367746405, 25.765922501881732], [88.91287833090202, 25.765833837714577]]]}
Jahid Sarak;18386;Jahid Sarak;14809;Nichu Colony;8299;8;100;1;{'type': 'Polygon', 'coordinates': [[[88.91243794357169, 25.766021682823084], [88.91249289024061, 25.76578317460341], [88.91286846384787, 25.765830777532575], [88.91287833090202, 25.765833837714577], [88.91355367746405, 25.765922501881732], [88.91365254145433, 25.765925423737546], [88.91365591729804, 25.765925523507054], [88.91378303300162, 25.765938963016772], [88.91375904398264, 25.765967478293113], [88.91360916652866, 25.766145634270885], [88.91352866039685, 25.76613435559638], [88.91337046058649, 25.766121228677147], [88.9129223277659, 25.766073085111827], [88.91243794357169, 25.766021682823084]]]}
Khatmot Ullah Sarak;18387;Khatmot Ullah Sarak;14809;Nichu Colony;8299;8;100;1;{'type': 'Polygon', 'coordinates': [[[88.91243794357169, 25.766021682823084], [88.9130503690919, 25.766086840923247], [88.91360916652866, 25.766145634270885], [88.91337215113427, 25.766427367719967], [88.91323587149255, 25.766412899347756], [88.91315033841039, 25.766388368799316], [88.91297902752586, 25.76636618408946], [88.9126363787593, 25.766324800351903], [88.91228361820023, 25.76630723212138], [88.91190788001242, 25.766277545328602], [88.91192878501194, 25.766155255755603], [88.91198651352312, 25.765973511756084], [88.91243794357169, 25.766021682823084]]]}
Abdur Rab Sarak;18388;Abdur Rab Sarak;14809;Nichu Colony;8299;8;100;1;{'type': 'Polygon', 'coordinates': [[[88.91232739624175, 25.766570369897593], [88.91236226221048, 25.766311148835705], [88.91236914894199, 25.766311491814168], [88.9126363787593, 25.766324800351903], [88.91297902752586, 25.76636618408946], [88.91315033841039, 25.766388368799316], [88.91323587149255, 25.766412899347756], [88.91337215113427, 25.766427367719967], [88.91315139077251, 25.76668452026136], [88.91297960526735, 25.766664836876416], [88.91262376321434, 25.766623354555694], [88.91232739624175, 25.766570369897593]]]}
Vanga Quarter;18389;Vanga Quarter;14809;Nichu Colony;8299;8;100;1;{'type': 'Polygon', 'coordinates': [[[88.91232739624175, 25.766570369897593], [88.91262376321434, 25.766623354555694], [88.91297960526735, 25.766664836876416], [88.91315139077251, 25.76668452026136], [88.91289922989728, 25.766978247840743], [88.91274615267143, 25.76694680918466], [88.9126606193228, 25.766922278341074], [88.91248928057291, 25.766903079315444], [88.91240042198054, 25.766881509959234], [88.91224557391439, 25.7668624338741], [88.91196248068874, 25.76680058821279], [88.91197654446697, 25.766705125857186], [88.91199758563003, 25.766567904878706], [88.91232739624175, 25.766570369897593]]]}
Chowdury para;18390;Chowdury para;14809;Nichu Colony;8299;8;100;1;{'type': 'Polygon', 'coordinates': [[[88.91196248068874, 25.76680058821279], [88.91224557391439, 25.7668624338741], [88.91240042198054, 25.766881509959234], [88.91248928057291, 25.766903079315444], [88.9126606193228, 25.766922278341074], [88.91274615267143, 25.76694680918466], [88.91289922989728, 25.766978247840743], [88.91239793877187, 25.76756216701479], [88.91222966325658, 25.76752232792655], [88.91205824205434, 25.76751208721019], [88.91184729777697, 25.767495577840204], [88.9116432494518, 25.76744626841374], [88.91153465633927, 25.767418577985204], [88.91147575313938, 25.7673673672451], [88.9113876027675, 25.767268153995253], [88.91137187499724, 25.767184414821816], [88.91138234149604, 25.76712177695358], [88.91140308375114, 25.767017405170773], [88.9114368549694, 25.766931049729816], [88.91148428169272, 25.766794026183234], [88.91163932017962, 25.766792199111105], [88.9118338815452, 25.766796640333567], [88.91189324756269, 25.76679708416252], [88.91196248068874, 25.76680058821279]]]}
Tacnical Collage Para;18390;Chowdury para;14809;Nichu Colony;8299;8;20;0;{'type': 'Polygon', 'coordinates': [[[88.90734327420249, 25.76928619307957], [88.90729916247005, 25.769189277339557], [88.90703557124327, 25.769158627847613], [88.90684585919988, 25.769128532814882], [88.90677294331547, 25.769022861026038], [88.90678511726011, 25.76884615285964], [88.906579224316, 25.768854162890616], [88.9065041631404, 25.768982614870577], [88.90593995520751, 25.768930590969788], [88.90590367297149, 25.76885864271551], [88.90604698594524, 25.768768931027534], [88.90623233992653, 25.768698648616038], [88.90639619135241, 25.76867120970057], [88.9066234111151, 25.768639468301664], [88.90684504729136, 25.768641133183394], [88.90701430688134, 25.768599399081808], [88.90709904604779, 25.7685665868562], [88.90713725453712, 25.768428301081833], [88.90720062281663, 25.768423998529528], [88.90723830602704, 25.768343049202553], [88.90732836574597, 25.768305498415323], [88.90743412526587, 25.76828240053507], [88.90755013259415, 25.76829282808161], [88.90764503179223, 25.76830309711167], [88.9076446818489, 25.768341321438147], [88.9076229612738, 25.768408055580583], [88.90769644620896, 25.76845161243407], [88.90781245373243, 25.76846203977731], [88.90783831413587, 25.768519574270538], [88.90784306635933, 25.768576950362046], [88.90796421988135, 25.768601751311472], [88.90820692057697, 25.76860835053879], [88.90828594521979, 25.76862327844126], [88.90838224360597, 25.768480649662866], [88.90852005876279, 25.768414786090187], [88.90863615375528, 25.768415656693378], [88.90861430260051, 25.768496725127402], [88.90874631622184, 25.768488158274604], [88.90891021058273, 25.7684559384568], [88.9090522976875, 25.768500008917748], [88.90907794027501, 25.76858143342462], [88.909114224379, 25.768653380949317], [88.90922519419938, 25.76873964768342], [88.90921765254232, 25.768754492523996], [88.90917118413104, 25.768845959881457], [88.90913838594989, 25.768969951679296], [88.90911579236351, 25.769132246915657], [88.90909197547185, 25.76942832733146], [88.90907804976068, 25.769480412541846], [88.90899052701808, 25.76948389011132], [88.9088006390714, 25.76947290976366], [88.90864817156405, 25.76940964771827], [88.90853748382087, 25.76939448254476], [88.90847354679521, 25.769460900201928], [88.90844615593733, 25.76957059725902], [88.90843481418935, 25.769690682540396], [88.90820803078684, 25.769640486609845], [88.9080129967981, 25.769615131518854], [88.90791835892624, 25.76957619445321], [88.90787152111247, 25.769504167453764], [88.90775599371996, 25.76944118168345], [88.907634795657, 25.76942115857733], [88.90761421226024, 25.769363663660986], [88.90758800182243, 25.769344353452524], [88.9075037434747, 25.769324607506892], [88.90743531640396, 25.769304980360833], [88.90734327420249, 25.76928619307957]]]}
