Poor Settlement Name;Poor Settlement-ID (DB);Poor Settlement Name (DB);Mahalla-ID (DB);Mahalla Name (DB);Ward-ID (DB);Ward Name (DB);Similarity (%);verify status;Coordinates
Sahinur islam labu barir songlono;17162;Sahinur islam labu barir songlono;14299;Mollataghoria Pochim Para;8085;21;100;1;{'type': 'Polygon', 'coordinates': [[[89.12284005740452, 23.885609339034698], [89.12284527541199, 23.885538841149998], [89.12285260884224, 23.885501802514135], [89.1228679838746, 23.885473556875294], [89.12290992819798, 23.885459344009885], [89.12295173019844, 23.88544989980839], [89.12298139861439, 23.88542965044451], [89.12300772765362, 23.88541695244198], [89.1230348662115, 23.885411910488997], [89.12307534634901, 23.885411977433776], [89.12313283311421, 23.885433471453418], [89.12318824545531, 23.885454913113012], [89.12322632225823, 23.885500733159006], [89.12322453860047, 23.885664854195486], [89.12326530022662, 23.885725058786257], [89.12335247772924, 23.885864699681836], [89.12345680445277, 23.88602099893621], [89.1234227308925, 23.886049727327322], [89.12335467230146, 23.88603464782761], [89.12329407355274, 23.88601307534253], [89.12329221416661, 23.885971032463566], [89.1232879103299, 23.88594133580741], [89.1232748406796, 23.88589232890602], [89.12326010766118, 23.88586427801788], [89.12322754257482, 23.885842458379674], [89.12318933598158, 23.885835767650665], [89.12314842877514, 23.885850006751348], [89.1231294582041, 23.885894387408605], [89.12309751599827, 23.885921260594433], [89.12301617283208, 23.885899164580167], [89.12294368085102, 23.885893517578552], [89.12289628155442, 23.885881822547418], [89.12283283093137, 23.88578191275231], [89.1228242644445, 23.885755926344913], [89.1228198468591, 23.88573004463022], [89.12281585624036, 23.885689856888533], [89.12281671017067, 23.885661244834388], [89.12284005740452, 23.885609339034698]]]}
Sona anamot ar bari songlono;17163;Sona anamot ar bari songlono;14299;Mollataghoria Pochim Para;8085;21;100;1;{'type': 'Polygon', 'coordinates': [[[89.12268494528978, 23.885554838886414], [89.12255462081235, 23.885487124550774], [89.12247158789837, 23.88545210052451], [89.12238846963326, 23.885419937662988], [89.12232432030854, 23.885378231720654], [89.12229725476983, 23.88534605171991], [89.1222748567372, 23.88531398951007], [89.12223496025916, 23.88529437080016], [89.12216654641267, 23.885291212521484], [89.122096662151, 23.885285153743162], [89.12205067050726, 23.885261086119677], [89.12203773564268, 23.885224967680777], [89.12202307413777, 23.885194532380385], [89.1220115242964, 23.8851641756136], [89.12200057232081, 23.885113790426647], [89.12200470887986, 23.88507953452648], [89.12202167638996, 23.885032717347578], [89.12205351889605, 23.88500918245432], [89.12208497706229, 23.884998522967173], [89.12217577015808, 23.88498220255203], [89.12239678301097, 23.884984916842356], [89.12247378713442, 23.884961089866398], [89.1225149218167, 23.884939221038785], [89.12275839365253, 23.88518063767855], [89.12275255287571, 23.88520244272113], [89.12270194082598, 23.88522884472068], [89.12266336441265, 23.88523455244231], [89.12263459090084, 23.885259596593276], [89.12261428593679, 23.885279127720853], [89.1226212173707, 23.88532511639185], [89.12266614348091, 23.88535011142177], [89.12273739865648, 23.88536240848649], [89.1227928837599, 23.88534662843301], [89.12283754121754, 23.88534584639462], [89.12288930098792, 23.88538533060293], [89.12293303509288, 23.885380707424815], [89.12294454583288, 23.885342819732347], [89.12299201443847, 23.885386967898782], [89.12295676144177, 23.885420438701274], [89.12290464415399, 23.885427713712076], [89.1228347802272, 23.88543835870863], [89.1227933607723, 23.885469764958902], [89.12278585654269, 23.88551252600087], [89.12277714429594, 23.885560983278946], [89.12276706920774, 23.88558554483132], [89.12268494528978, 23.885554838886414]]]}
Moffazul ar bari songlono;17164;Moffazul ar bari songlono;14299;Mollataghoria Pochim Para;8085;21;100;1;{'type': 'Polygon', 'coordinates': [[[89.1223092578511, 23.88494536505241], [89.12218698003252, 23.884938461317372], [89.12210343325768, 23.884955441851353], [89.12197373643929, 23.884988437723283], [89.12194762287191, 23.88495914506208], [89.12189368756559, 23.884957783781765], [89.12182309984517, 23.884957911085788], [89.12174318942628, 23.884992163344567], [89.12170863183229, 23.885037104820974], [89.12164986430896, 23.88505852834479], [89.12159627064995, 23.885045722148803], [89.12152008600215, 23.88502471007976], [89.12146251434743, 23.885006076713324], [89.1214323659322, 23.88497286431784], [89.12139593728467, 23.88494140229374], [89.12136078581567, 23.884936697167863], [89.12130196135425, 23.88496002802398], [89.1212043163575, 23.885032010396625], [89.12108735071543, 23.885055782346583], [89.12101590869561, 23.885084521267444], [89.12092602455374, 23.88510515895155], [89.12086362064674, 23.885109310217622], [89.12080869308777, 23.885071654325635], [89.12077536424707, 23.885005910157577], [89.12078565545879, 23.884939358342724], [89.12082962611677, 23.88478775613202], [89.12083218910516, 23.884701920161817], [89.12090488391624, 23.884631217047257], [89.12099033410232, 23.884620011927215], [89.12103033585471, 23.884653473135415], [89.12108247593363, 23.884732338624186], [89.12109279200034, 23.884777935524127], [89.12110264534067, 23.884839030590264], [89.12112750789203, 23.884875450184254], [89.12114844530157, 23.884912963753983], [89.12120751572806, 23.884933543969073], [89.1212700334586, 23.8849255776167], [89.12131486260662, 23.88490165487505], [89.12134420468335, 23.884874955050908], [89.12139141846924, 23.884771157092068], [89.12139543518343, 23.8847235358646], [89.12141493892696, 23.88467869169513], [89.12145987473583, 23.88465119239459], [89.12149329947822, 23.884661580619433], [89.12151560467615, 23.884696742540907], [89.12153082224965, 23.884752007673562], [89.12155705261942, 23.884786075603163], [89.12160898458158, 23.88478500029678], [89.12169050765517, 23.88474887989713], [89.12174686299636, 23.8847300202031], [89.12179792548288, 23.884714606093997], [89.12182680478392, 23.884703404338403], [89.12204300323292, 23.884719598530825], [89.12212111467953, 23.884710832303252], [89.12214880419616, 23.884696021257792], [89.12221080814568, 23.88466179407803], [89.12226806849863, 23.884656080749025], [89.12229389213473, 23.88466031164726], [89.12229566675262, 23.88468779695815], [89.1222804798601, 23.884718433418346], [89.12230688835875, 23.88474654040257], [89.1223400641378, 23.884765273633242], [89.12234832136755, 23.884792922541255], [89.12233698845041, 23.884824849332997], [89.12231675779509, 23.88485058624428], [89.12231338191164, 23.884876748508425], [89.12233028778886, 23.884918932475173], [89.1223326673313, 23.88492615092446], [89.1223092578511, 23.88494536505241]]]}
Akhter ar bari songlono;17165;Akhter ar bari songlono;14299;Mollataghoria Pochim Para;8085;21;100;1;{'type': 'Polygon', 'coordinates': [[[89.12163814957336, 23.884685996155053], [89.12160183482595, 23.88465071924738], [89.12158873741896, 23.884602666028727], [89.12153105203944, 23.884587847645406], [89.12147470081325, 23.884597878681827], [89.12141655988502, 23.884598319996552], [89.12139004789668, 23.884582379536834], [89.12134881975368, 23.884503073744817], [89.1213293852798, 23.88445867836077], [89.12134064422277, 23.884359699519578], [89.12132862891814, 23.884275404415842], [89.12129817161879, 23.88418300817101], [89.12129308729536, 23.884144701735796], [89.12131485653703, 23.88411089096105], [89.12139206563846, 23.88409756864673], [89.12142605358382, 23.884071701894587], [89.12144089176826, 23.88399190242715], [89.12146138373987, 23.88393133471475], [89.12150176570577, 23.88389990261755], [89.12153916215446, 23.88389893763245], [89.1215823263191, 23.883913389459615], [89.12166950879431, 23.883913681059457], [89.12175194845139, 23.88386422136279], [89.12179317671392, 23.883943527057074], [89.12182738461908, 23.88404938023566], [89.12187219243152, 23.884147865318667], [89.12199307073259, 23.884271177156684], [89.12201654040443, 23.88431949212937], [89.12199735814684, 23.884336188158073], [89.12192654300526, 23.88434394542784], [89.1218705335304, 23.884342531816717], [89.1218269706085, 23.884341432327346], [89.12179707456082, 23.88436931135199], [89.12181392230913, 23.88443082155366], [89.12187558570564, 23.88445146694426], [89.12196686048458, 23.88445377060328], [89.1220565732767, 23.884438854634602], [89.12210687194602, 23.884422943902614], [89.12215915592849, 23.88447962168324], [89.12223036234703, 23.88459786198686], [89.12211663505926, 23.884652259005822], [89.12205124591117, 23.884686877935923], [89.1219267231318, 23.88468564407737], [89.12184835029781, 23.88466839477152], [89.12174698794048, 23.88465629188922], [89.12163814957336, 23.884685996155053]]]}
Rokir barir aspa;17166;Rokir barir aspa;14300;Mollapara;8085;21;100;1;{'type': 'Polygon', 'coordinates': [[[89.11259070288487, 23.888315435250018], [89.1124693989303, 23.888293276974956], [89.112089072537, 23.88825501956435], [89.11196553254717, 23.888220873756886], [89.11160775926454, 23.888209433156234], [89.1112970184298, 23.888187251617527], [89.11125624303999, 23.888162358433206], [89.11120649967299, 23.88800361603315], [89.1112206785083, 23.887963411033578], [89.11132102309058, 23.887992198084515], [89.1114485832352, 23.88797872389542], [89.11162612546681, 23.887942653471356], [89.1119179293197, 23.887990602287132], [89.11211954677007, 23.88801717947332], [89.11226461622053, 23.888025622694915], [89.1123921291803, 23.888100432705567], [89.11249649448224, 23.888081598493415], [89.11260164468071, 23.88803653681689], [89.11265574250709, 23.888049836182457], [89.1126624514124, 23.88808579763744], [89.11260947242351, 23.888208535057785], [89.11259070288487, 23.888315435250018]]]}
Kurbanar barir asapasa;17167;Kurbanar barir asapasa;14300;Mollapara;8085;21;100;1;{'type': 'Polygon', 'coordinates': [[[89.11389934903475, 23.88842072200056], [89.11345959436038, 23.88837380637204], [89.11318991351507, 23.888366983992373], [89.11300644668101, 23.88834086735313], [89.1128641838646, 23.88832533746326], [89.11279019747779, 23.88828290158298], [89.11276360013146, 23.888217803555705], [89.11276378983739, 23.888124749913427], [89.11276493148917, 23.88808660097626], [89.11284467473563, 23.8881100935983], [89.11305471411494, 23.888115407640665], [89.11336407536281, 23.888096986759518], [89.11367343661766, 23.88807856524259], [89.11389356314784, 23.888093677752437], [89.11438272847145, 23.888137069462704], [89.11473258089964, 23.888153075493967], [89.11477407026193, 23.888154124696694], [89.11480564088782, 23.888226506596155], [89.11482438873472, 23.888293791993227], [89.11478789723004, 23.888385927779062], [89.1147524754348, 23.888442298837074], [89.11465155885627, 23.888432588401216], [89.11428759904952, 23.888454403176397], [89.11389934903475, 23.88842072200056]]]}
Rokir barir asapasa;17168;Rokir barir asapasa;14300;Mollapara;8085;21;100;1;{'type': 'Polygon', 'coordinates': [[[89.11698699345686, 23.888623918902415], [89.116481447562, 23.88859014290432], [89.11611881301079, 23.888567613693134], [89.1158722353516, 23.88855183555978], [89.11575467463815, 23.888525956657293], [89.1154146887475, 23.88850972509735], [89.11518902734615, 23.888488748050694], [89.1149961012402, 23.888483869619574], [89.11486938718028, 23.88848639201219], [89.11484333187207, 23.888455190815602], [89.11485092456073, 23.88840956935771], [89.11489267867476, 23.888332360563584], [89.11489081180949, 23.888255957580622], [89.11488601469503, 23.88820811391382], [89.11491227755887, 23.88816296457207], [89.1149727794545, 23.88815304113155], [89.1150492495524, 23.888164519288228], [89.11514163084942, 23.88819930647577], [89.11525129252531, 23.888211623813866], [89.11545453359687, 23.888218671580162], [89.11553992916124, 23.888209377321427], [89.11569642713663, 23.88818279171061], [89.11605641557703, 23.88822434387407], [89.11630506716013, 23.888240174073548], [89.11637664718972, 23.888276343625808], [89.11662143517273, 23.888282531175307], [89.11695991677101, 23.88827963300737], [89.11713181316891, 23.888293521938788], [89.11717810066268, 23.88834241420449], [89.11718002589295, 23.888416909876234], [89.11714392625565, 23.888513351318114], [89.1171709733026, 23.888580846303146], [89.11719392842811, 23.888646328973312], [89.11717463087699, 23.888666839142115], [89.11711412877145, 23.888676763442096], [89.11706542459756, 23.888639263455456], [89.11698699345686, 23.888623918902415]]]}
Billal kazi dokan darar asapasa;17169;Billal kazi dokan darar asapasa;14300;Mollapara;8085;21;100;1;{'type': 'Polygon', 'coordinates': [[[89.11753033667513, 23.88864337723845], [89.11739720578775, 23.888582745921074], [89.11730445945378, 23.888490683842384], [89.1172943502768, 23.888412163543745], [89.11729063558715, 23.88832807815319], [89.11741076228994, 23.888268120313345], [89.11753724835464, 23.888273225616437], [89.11765850227535, 23.888314467674704], [89.1178566260231, 23.88835383424181], [89.11798092375169, 23.88836270169018], [89.11810954148713, 23.888365951493903], [89.1187400126308, 23.888387606846518], [89.11915734836256, 23.888455416304783], [89.11962112115447, 23.88849767291295], [89.1196800276295, 23.888541156536675], [89.11970614122386, 23.88857044960069], [89.11970488761726, 23.888612413775686], [89.11969920011919, 23.888663810473876], [89.11965011929, 23.888708384489355], [89.11958310881673, 23.888727689910894], [89.11938793589745, 23.888728486929967], [89.1191553082449, 23.88873215539171], [89.11898613485802, 23.888766059956584], [89.11881733773242, 23.888717891117537], [89.11870167943586, 23.888697789167704], [89.11842426830427, 23.888671691646476], [89.11820079395503, 23.888646956428445], [89.1180509750346, 23.888658442169607], [89.11789441957731, 23.888686937629807], [89.11765591092588, 23.88867900181581], [89.11753033667513, 23.88864337723845]]]}
Md.Mohir dokan darar asapasa;17170;Md.Mohir dokan darar asapasa;14300;Mollapara;8085;21;100;1;{'type': 'Polygon', 'coordinates': [[[89.11997184249846, 23.888814818354167], [89.11983309640068, 23.888768363977025], [89.11973576898018, 23.88872534170329], [89.11972810317968, 23.88863447526222], [89.11974320554026, 23.888563272877686], [89.11983070121241, 23.888501057224964], [89.12019906504162, 23.88850558777766], [89.1204938961813, 23.88853928033938], [89.12062500546024, 23.888580769025058], [89.12076489109329, 23.888589073398965], [89.12095887611449, 23.888610674221816], [89.1210778745305, 23.8886232232051], [89.12114298718946, 23.88861532260753], [89.1212584370022, 23.888572900869168], [89.1212993984569, 23.888504737216447], [89.12140980208356, 23.88849225319425], [89.12147749574883, 23.888450057324278], [89.12161617762844, 23.88839438221648], [89.12173931285623, 23.88837267481316], [89.12178287712341, 23.88837377450145], [89.12178446329975, 23.888459715259856], [89.12181335956889, 23.88853489197129], [89.12187575678287, 23.888670090380362], [89.12190547472407, 23.88878728373471], [89.12189333677527, 23.88884615339897], [89.12182899466016, 23.888915158715644], [89.12156593218704, 23.88889515570326], [89.12136626789868, 23.888907295268456], [89.12107461840003, 23.888871298481632], [89.12091644409873, 23.888884484982203], [89.12065659593793, 23.888826383519895], [89.12041163483914, 23.88882592464998], [89.11997184249846, 23.888814818354167]]]}
Badsha dokan darar barir asapasa;17171;Badsha dokan darar barir asapasa;14300;Mollapara;8085;21;100;1;{'type': 'Polygon', 'coordinates': [[[89.12380103913178, 23.88855713570277], [89.12371430873078, 23.888541585139624], [89.12355232725189, 23.888543224939102], [89.12350305168518, 23.88852480147554], [89.12344621820485, 23.888481371500305], [89.12340689155387, 23.8884078407272], [89.12338623537326, 23.88833478104742], [89.12341093338094, 23.888272410288945], [89.12346748875497, 23.8881860275432], [89.12353995686415, 23.888122953155268], [89.12362527029674, 23.888046840465485], [89.12371123507255, 23.888018466847022], [89.12376886537253, 23.888035192105416], [89.12380350555122, 23.888057064044474], [89.12389313853512, 23.8879753334387], [89.12396929996599, 23.88792762325584], [89.1240065838202, 23.88793047276134], [89.12411365446425, 23.888099248926718], [89.12427218929929, 23.88828268567046], [89.12461839136242, 23.888577755100062], [89.12465416463044, 23.88870082764481], [89.1246243817792, 23.888724892210305], [89.1240943026252, 23.888747789582162], [89.12404286396064, 23.888801850220478], [89.1240186214586, 23.888848961325927], [89.12394942292582, 23.88887203133803], [89.12388880699035, 23.888885773310335], [89.12383844971284, 23.88890359189687], [89.12372216373444, 23.888904475801457], [89.1236334724725, 23.888885057880955], [89.12356333790264, 23.888869925941393], [89.12340482189305, 23.888894559867975], [89.12352718568225, 23.888968276949182], [89.12354701988075, 23.888999319920867], [89.12352928531081, 23.889037050594773], [89.12348358929941, 23.889037806499022], [89.12340583981212, 23.888999575452395], [89.12336071311485, 23.88898125661454], [89.1232031078698, 23.88897537078346], [89.1230796874513, 23.889006616669533], [89.12293217006177, 23.889010529654147], [89.12280054070442, 23.888969029704278], [89.12269329299382, 23.888945325132926], [89.12258553286607, 23.88893878771205], [89.12249269285304, 23.888919264438126], [89.1224243482615, 23.888913721692614], [89.1223095105336, 23.888935639033367], [89.1222197945563, 23.88895055474615], [89.1221040212428, 23.88893427020519], [89.12202777733538, 23.888915165559276], [89.12200228953968, 23.888864890671293], [89.12195794444685, 23.888611795847257], [89.12192154740391, 23.888509705148078], [89.12193550765261, 23.88838979651069], [89.1219682764992, 23.888335265401512], [89.12200399839169, 23.88832089583029], [89.12200211911468, 23.888383842266748], [89.12201868245623, 23.888454889839835], [89.12206849463074, 23.88852486774524], [89.12214721144215, 23.88853067242774], [89.1222098448327, 23.88851889097463], [89.12223772434984, 23.888489052164694], [89.12226352936236, 23.888459160988443], [89.12230033319793, 23.88840854944871], [89.12234031795407, 23.888390469577782], [89.12235594585239, 23.888423315409074], [89.12238748638224, 23.888479469726605], [89.12241527654601, 23.88852216704496], [89.12247475354638, 23.888546575029064], [89.1225672839433, 23.888506914385136], [89.12262375077006, 23.88849306822075], [89.12267032534098, 23.88853242175697], [89.12267518229886, 23.888578358081286], [89.12266491615785, 23.888713631332024], [89.12269034726782, 23.888765813609123], [89.12271697410472, 23.888777939029524], [89.12284127316893, 23.888786802631333], [89.12290268620426, 23.88874635650556], [89.12294997626674, 23.888692191606562], [89.12295122883123, 23.888650227270052], [89.12293245896979, 23.888374871054022], [89.12295854848185, 23.88833544238723], [89.12299242354139, 23.88831339034163], [89.1230465880388, 23.888307121535615], [89.12309836140328, 23.888380966460744], [89.12316743892099, 23.888501061791374], [89.12326641345551, 23.88859327789883], [89.1233898015994, 23.888632660570856], [89.12349520247075, 23.888648682411098], [89.12371083640429, 23.888657940906334], [89.12376736016401, 23.888642186841924], [89.12379080578964, 23.88862178038671], [89.1238313027621, 23.888586532862345], [89.12380103913178, 23.88855713570277]]]}
Md.Junar barir asapasa;17172;Md.Junar barir asapasa;14300;Mollapara;8085;21;100;1;{'type': 'Polygon', 'coordinates': [[[89.12319099208422, 23.887598862393187], [89.12312949491108, 23.887594327958915], [89.12305574387685, 23.88756562295268], [89.12304797673403, 23.887499808282875], [89.12299367400142, 23.88747159400672], [89.12288346738865, 23.887468812999156], [89.1228454605197, 23.887438027231102], [89.12278006053069, 23.887346896850605], [89.1227297999353, 23.8872919405008], [89.1226294955292, 23.88728344388297], [89.12250454436426, 23.887339943835848], [89.1224422466788, 23.88736223292802], [89.12239549450595, 23.88729841703], [89.12234749681872, 23.88727632700375], [89.12224972208487, 23.887291755306173], [89.12217689954961, 23.887340622637613], [89.12206624827854, 23.8873527431544], [89.12196368132452, 23.887311379682355], [89.12188766819244, 23.887249807750127], [89.1218764823287, 23.887189872118924], [89.1218985998369, 23.88710095045806], [89.12197320182948, 23.886992474877886], [89.12209500042046, 23.88693291311325], [89.12220556235728, 23.88692377294834], [89.12221222542743, 23.88687442887422], [89.1222264364144, 23.886833030227933], [89.12225721771827, 23.88680159431742], [89.12230154921168, 23.886794361703984], [89.1223517940204, 23.886806367375726], [89.12240335082117, 23.88686135652865], [89.12240696647713, 23.887001036531], [89.12237142601884, 23.887018035564786], [89.12230574477448, 23.887045011486297], [89.12225698974564, 23.887070028439712], [89.12225634916322, 23.88709148746216], [89.1222720298317, 23.887131254401925], [89.12229977087216, 23.887158201998673], [89.1223632303711, 23.88716218973486], [89.12247533816324, 23.887144736943196], [89.12255780334222, 23.887120570655238], [89.12261334124157, 23.88712913063694], [89.12263916537827, 23.887133361540858], [89.1226567677285, 23.887108751359765], [89.12266017925478, 23.887081396923957], [89.12265206422148, 23.887048979337777], [89.1226119982055, 23.88700024556779], [89.1225271225903, 23.886931291885638], [89.12246995251289, 23.886890477899716], [89.12251607876952, 23.88686658759139], [89.12261577015168, 23.88687387571301], [89.12298514237682, 23.88688796905847], [89.12303607899264, 23.886920274108743], [89.123042506193, 23.886965772829623], [89.12307695923954, 23.887028681671936], [89.12312439767815, 23.887047774693794], [89.12324547442621, 23.887034126829633], [89.12333512963039, 23.887073374077087], [89.12339210238775, 23.887164291618028], [89.1235855091234, 23.887379151250833], [89.12359371136236, 23.88745213530299], [89.12380596233287, 23.887687752325185], [89.12380967026081, 23.887780905139685], [89.12379602880779, 23.88780322926088], [89.1237694929681, 23.887822841928973], [89.12373798436096, 23.887835170726202], [89.1236116494779, 23.887851072377952], [89.12358332298889, 23.887800248859936], [89.1235791685105, 23.88776554508831], [89.1235755121096, 23.88771415094117], [89.12356764586274, 23.887673388183163], [89.1235247727438, 23.887631742178094], [89.1234811525234, 23.887615131725337], [89.12340987781853, 23.88761214030516], [89.12337289841153, 23.887633875529186], [89.12333117544323, 23.887684124663007], [89.12332399680415, 23.887750755286483], [89.1233225652386, 23.8879726296369], [89.12329162161299, 23.888052977409163], [89.12322425199983, 23.88809303482363], [89.12314354535889, 23.888101735923804], [89.12309015750984, 23.88806459673959], [89.12306186678819, 23.888012580977684], [89.1230472532637, 23.88793704901035], [89.12305587094818, 23.887865682462333], [89.1230817863852, 23.887823386005508], [89.1231170623157, 23.887771781206546], [89.12314995859855, 23.887712957948526], [89.12317724168082, 23.88766830984506], [89.12319099208422, 23.887598862393187]]]}
Karigor para;17173;Karigor para;14281;Kumargara School para;8084;20;100;1;{'type': 'Polygon', 'coordinates': [[[89.11340547852582, 23.881387609454176], [89.11333771556492, 23.88131073292906], [89.113376999454, 23.88116855952818], [89.11349193192132, 23.881099882849192], [89.11364372593698, 23.881100142632814], [89.11375262947335, 23.88110289677373], [89.11383138041026, 23.881072675734313], [89.11387997869812, 23.881009479555694], [89.11388190403642, 23.880945103079117], [89.11388900232349, 23.880837907306294], [89.11384068629306, 23.880761522778297], [89.11375672392451, 23.880705711837347], [89.11371037202015, 23.880693802109302], [89.11371368797153, 23.880582931528174], [89.11369680817596, 23.880496604439994], [89.11366058840473, 23.880406209080846], [89.11358040875619, 23.880354072911224], [89.11340927565482, 23.880349744876867], [89.11333776901908, 23.88039804482721], [89.1132784653892, 23.880428757505253], [89.11323717979369, 23.880377604869146], [89.11314112187918, 23.88033580441423], [89.11307239671027, 23.880291116065678], [89.11313234218977, 23.880238944656668], [89.11323735555493, 23.880241600695797], [89.11336452853213, 23.880284188028522], [89.11339628545929, 23.880263516149867], [89.11341073489771, 23.880170823048232], [89.11339267862607, 23.88012383711789], [89.1134403824749, 23.87996040154377], [89.11349383252502, 23.8798651155876], [89.11362100526854, 23.87990770267236], [89.11371328067256, 23.879945827979405], [89.11382132757396, 23.87997719371534], [89.11382664625503, 23.880059649260783], [89.11390618410888, 23.880133244121005], [89.11397426780674, 23.88019939095294], [89.11403367815461, 23.880165101498207], [89.11404380992494, 23.880086615814047], [89.1139891056656, 23.879963540518464], [89.11411281715274, 23.879991722988592], [89.11421133506784, 23.879951263969694], [89.11423292093313, 23.87988022623409], [89.11439606094002, 23.879891509540574], [89.11445365303399, 23.87991801994454], [89.11455099448362, 23.879916901902444], [89.11474450112948, 23.879954006858153], [89.1148400247904, 23.88001368871756], [89.11484102700571, 23.88011035188357], [89.11486547248765, 23.880204028550477], [89.11499685635006, 23.880235983495204], [89.11521541080357, 23.880216454259678], [89.11523479102769, 23.88034937383011], [89.11520856770582, 23.88044534878076], [89.11500050482888, 23.880504514172014], [89.11497406742815, 23.88060764200616], [89.11497128720634, 23.880700630374896], [89.11501992473286, 23.880766285202576], [89.11517757272956, 23.880831116647922], [89.11537779060956, 23.880904182419904], [89.11534015298241, 23.881121560970293], [89.11527732079377, 23.881270298172648], [89.1151172128275, 23.88128772570692], [89.11475528259048, 23.881285733818373], [89.11468570076093, 23.881269657854585], [89.11458664715478, 23.881327999431573], [89.11450336505848, 23.881379581358512], [89.11437165941136, 23.881358355279065], [89.1141795803204, 23.881403606808437], [89.11401190729185, 23.88141368350245], [89.11386410924072, 23.881409945924524], [89.11373650711135, 23.88138166472767], [89.11363234854007, 23.881350397152676], [89.11353382937108, 23.881390855633253], [89.11340547852582, 23.881387609454176]]]}
Bashtola mor;17174;Bashtola mor;14281;Kumargara School para;8084;20;100;1;{'type': 'Polygon', 'coordinates': [[[89.11686950894605, 23.880221274591772], [89.11686788564857, 23.880101927419737], [89.11686597733411, 23.87999211753757], [89.11678556868853, 23.879904185311123], [89.11669065573805, 23.8799542816638], [89.116621672005, 23.880005033177202], [89.11651781235707, 23.880007180877623], [89.11647937362079, 23.88007779317945], [89.11648090927427, 23.880373711155517], [89.11648352981263, 23.88045967778202], [89.11636872797155, 23.880480637798616], [89.11635579079311, 23.880566211245775], [89.11633724013156, 23.880665959556804], [89.1162411862114, 23.8807542046654], [89.11602152610112, 23.880810692226394], [89.11589244914767, 23.880788340869714], [89.11568453208886, 23.880625601624967], [89.11564532588879, 23.880548254767515], [89.11550368534253, 23.88042536849312], [89.11554383533338, 23.880297532867395], [89.11563974672767, 23.880214056847624], [89.11579446726866, 23.880246600991907], [89.11592644892026, 23.880345381669667], [89.1160671799906, 23.880325077308626], [89.11617779354025, 23.8802706059546], [89.1161964867459, 23.880166089025902], [89.11612787552335, 23.880030732207636], [89.116033762776, 23.879880414131776], [89.11612015702616, 23.879768063751214], [89.11616534944596, 23.879645127551658], [89.11619008346999, 23.879512129813868], [89.11628066550026, 23.87943329084322], [89.11635888053618, 23.87942095070425], [89.11632899297204, 23.879205444414822], [89.11639378809726, 23.87912118143714], [89.11650716361027, 23.87914790768264], [89.11655446158305, 23.87930181473607], [89.11655232395232, 23.87937334439731], [89.11671713055289, 23.87941568689191], [89.1167973405708, 23.879336585487327], [89.11697323138287, 23.879355346551908], [89.11708113646364, 23.87939147867759], [89.11707167591362, 23.87953440705956], [89.11713105622614, 23.879631352325358], [89.11727093157832, 23.879639658620658], [89.11743659372826, 23.87965338852233], [89.11759820987108, 23.879628838040208], [89.11761901011592, 23.879801164487805], [89.11757871984175, 23.879933769596715], [89.11724155281702, 23.880101824381885], [89.11698978139137, 23.880190907901625], [89.11686950894605, 23.880221274591772]]]}
Kumargara aamtola mor;17175;Kumargara aamtola mor;14281;Kumargara School para;8084;20;100;1;{'type': 'Polygon', 'coordinates': [[[89.11757871984175, 23.879933769596715], [89.11776384367589, 23.879990941101], [89.11782883797267, 23.8800737112407], [89.11787750528869, 23.88000812916325], [89.11794819815745, 23.879900153201984], [89.1180491513012, 23.8798215750858], [89.11808154855582, 23.87977944318867], [89.11819102136896, 23.879763119434173], [89.11827661686853, 23.87985118202539], [89.11840808843067, 23.880140837914713], [89.11856378061783, 23.880488372529125], [89.11857130353913, 23.8805840075898], [89.11842658365228, 23.88073783657254], [89.11840646753987, 23.880890040525088], [89.11838258997405, 23.88099442694101], [89.11825251492944, 23.881005458065456], [89.11814389581433, 23.880993169815042], [89.11805573542087, 23.880990942803347], [89.11792956407287, 23.881045022511522], [89.11792081640624, 23.881164107773877], [89.11788904547474, 23.881358967403916], [89.1178243923608, 23.881438462325765], [89.11771910665391, 23.88148829718897], [89.11760906240426, 23.88152369500302], [89.11761290947777, 23.881394941486057], [89.11761923526322, 23.881356923314133], [89.11761575914436, 23.881299568508734], [89.11756475490697, 23.881269646422474], [89.11746494016627, 23.881310074840805], [89.11737883071919, 23.881412888684668], [89.11723114657116, 23.881318484537427], [89.11701194420141, 23.881012294308125], [89.11683160914234, 23.880621185581145], [89.11679582239665, 23.880429391455035], [89.11679910005151, 23.880319712623955], [89.11686950894605, 23.880221274591772], [89.11698978139137, 23.880190907901625], [89.11724155281702, 23.880101824381885], [89.11757871984175, 23.879933769596715]]]}
