City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Chittagong;1;150108002;10100108002;Jangal south pahartali (west side);Yasim Sahar Majar;70;322;3;1;1;1;1;1;1;1;2;3;1;1;1;1;2;2;3;23
Chittagong;1;150108003;10100108003;Jangal south pahartali (west side);Monju Miya Ar Khamar;30;138;20;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;22
Chittagong;2;150201001;10100201001;Baluchara;Ala Miya Mistry Bari;270;1242;60;2;1;4;2;1;2;4;1;1;4;3;4;4;4;4;4;45
Chittagong;2;150201002;10100201002;Baluchara;Rohmot Hajir Bari;160;735;50;2;1;4;1;1;2;2;4;2;4;3;4;4;4;4;4;46
Chittagong;2;150201003;10100201003;Baluchara;Bali Chara Socity;200;1000;20;2;1;4;2;1;4;3;4;3;4;3;4;3;4;4;4;50
Chittagong;2;150201004;10100201004;Baluchara;Mohajon Para;100;460;70;1;1;4;2;1;3;1;4;2;4;2;3;4;4;1;4;41
Chittagong;2;150201005;10100201005;Baluchara;Raja Mistry, Comisonar Bari;55;253;70;2;3;4;2;1;4;1;4;4;4;3;4;4;4;4;4;52
Chittagong;2;150201006;10100201006;Baluchara;Haji Rohmot Alir Bari;70;322;60;3;3;4;2;1;3;3;4;2;4;3;4;4;4;4;4;52
Chittagong;2;150201007;10100201007;Baluchara;Ahamod Ali Hajir Bari;50;230;60;1;1;3;2;1;2;2;4;3;3;3;4;4;4;4;4;45
Chittagong;2;150202001;10100202001;Kandakia;Jomadar Bari;120;700;60;1;1;4;1;1;3;1;4;3;4;3;4;4;4;4;4;46
Chittagong;2;150202002;10100202002;Kandakia;Mohure Bari, Deyaje Bari;150;900;50;1;1;3;1;1;3;1;4;3;4;3;4;4;4;4;4;45
Chittagong;2;150202003;10100202003;Kandakia;Vuleya Para, Nath Bari;300;2000;60;1;1;3;1;1;1;1;4;3;4;3;4;4;4;4;4;43
Chittagong;2;150202004;10100202004;Kandakia;Haji Para;100;700;60;1;1;3;1;1;2;1;4;3;4;3;4;4;4;4;4;44
Chittagong;2;150203001;10100203001;Battoli;Khaja Road;200;1000;50;1;1;4;2;1;3;4;4;3;2;4;3;3;4;4;4;47
Chittagong;2;150204001;10100204001;Oxyzen;Wabda Gate Bepary Para;500;2300;70;2;1;4;1;1;3;4;1;3;1;2;4;4;3;4;4;42
Chittagong;2;150204002;10100204002;Oxyzen;Bojol Ahamed Ae Bari;250;1200;100;3;2;4;1;1;4;4;3;3;2;2;4;4;4;4;4;49
Chittagong;2;150204003;10100204003;Oxyzen;Malek Colony Chadne Hol Sonlogo;200;920;60;3;1;4;4;4;4;4;4;3;3;1;4;4;4;4;4;55
Chittagong;2;150204004;10100204004;Oxyzen;Haji Johurul Ajim Ar Bari;30;120;60;3;2;4;4;1;4;4;2;3;4;2;4;4;2;4;4;51
