City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Rajshahi;24;202401001;;Shadhur Mor-Mirer Chok;Mirer Chok RamChandropur Baghur Bari;13;50;50;2;1;4;3;1;1;4;4;2;1;1;4;3;4;4;4;43
Rajshahi;24;202402001;;Hadir More-Beratola;Hadir More- Beratola Janu Mistryr Bari;6;25;40;3;1;4;3;1;2;2;1;4;1;2;4;3;4;4;4;43
Rajshahi;24;202402002;;Hadir More-Beratola;Beratola Mokbuler Bari;22;79;4;1;1;4;1;4;1;1;1;4;2;4;1;1;1;1;1;29
Rajshahi;24;202402003;;Hadir More-Beratola;Beratola Khan Villar Shamne;7;24;30;1;1;4;1;4;4;2;4;3;1;4;1;1;4;4;4;43
Rajshahi;24;202402004;;Hadir More-Beratola;Hadir Mor Haripara;10;41;100;1;1;4;4;2;4;3;4;3;4;2;1;4;1;4;4;46
Rajshahi;24;202402005;;Hadir More-Beratola;Hadir Mor Bow Bazar;5;21;20;1;1;4;1;4;2;1;4;3;1;4;4;1;4;4;4;43
Rajshahi;24;202403001;;Khorbona;Khorbana Kalu Mistry Mor;8;37;60;1;1;4;4;4;3;3;4;4;4;2;4;1;4;4;4;51
Rajshahi;24;202403002;;Khorbona;Khorbana Bablu Khalifar Bari;9;35;60;4;4;4;4;4;4;4;4;4;1;2;4;1;4;4;4;56
Rajshahi;24;202403003;;Khorbona;Khorbona Najim Uddain Ar Bari;28;125;100;3;2;3;4;4;3;3;3;3;1;2;4;1;4;4;4;48
Rajshahi;24;202403004;;Khorbona;Khorbona Counsilour Ar Barir Poschim Pashe;30;135;200;2;1;4;4;4;3;4;4;4;1;2;4;1;4;4;4;50
Rajshahi;24;202403005;;Khorbona;Councilor Ar Bari;15;75;100;4;1;4;4;4;3;4;4;3;1;2;4;1;4;4;4;51
Rajshahi;24;202403006;;Khorbona;Sondhar Hotel Ar Pichone;25;125;60;2;3;3;4;3;3;4;4;3;1;2;1;1;3;2;1;40
Rajshahi;24;202404001;;Badsha Tea Stall-Kahar Para;Badsha Bari;27;129;80;2;4;4;4;4;2;4;4;4;1;3;4;1;4;4;4;53
Rajshahi;24;202404002;;Badsha Tea Stall-Kahar Para;Kahar Para Ali Hajat Masjeed;35;162;50;2;1;4;4;1;3;4;4;3;1;2;4;1;4;4;4;46
Rajshahi;24;202404003;;Badsha Tea Stall-Kahar Para;Bashar Road Siddik Ar Bari;11;50;100;1;4;4;4;4;3;4;4;3;1;2;4;1;4;4;4;51
Rajshahi;24;202405001;;Ponchopoti- Nodir Dhar;Khorbona Lala Saked Councilor Ar Officer Pashe;120;620;80;2;1;4;4;4;4;4;4;3;1;4;1;1;1;2;1;41
Rajshahi;24;202406001;;Akbar Bari-Chamra Ali Bari;Chamra Ali Bari Nodir Dhare;50;250;20;1;1;1;1;3;1;1;1;1;1;2;1;1;1;3;1;21
Rajshahi;24;202407001;;Hindu Para-Moldar Para Mosque;Hindu para- Moldar Para Mosque Nodir Dharer Bosotee;550;2550;40;2;1;3;1;2;2;1;3;2;1;2;1;1;1;2;1;26
Rajshahi;24;202408001;;Kedurmor-Nodir Dhar;Kedurmor- Nodir Dhar Tansur Ar Dhokaner Pashe;250;1125;40;1;1;3;1;4;1;1;4;2;1;2;1;1;1;2;1;27
Rajshahi;24;202409001;;Hadir Mor-Liton Bari;Hadir Mor Nodir Dharer Bosotee;100;450;36;1;1;4;1;4;1;4;4;3;1;3;1;1;1;2;1;33
