City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Sylhet;2;910201005;;Daira Para;Sekdar Bari;45;200;50;2;1;3;1;1;3;2;2;3;3;3;3;3;3;4;4;41
Sylhet;2;910201006;;Daira Para;Rumel Jubol Das Ar Basha;15;100;70;3;3;4;2;3;3;4;3;4;3;3;4;4;2;4;4;53
Sylhet;2;910201007;;Daira Para;Khaled Miya Colony;14;70;20;4;3;3;2;2;3;3;3;2;3;4;2;3;3;4;4;48
Sylhet;2;910201008;;Daira Para;Aahad Miyar Colony;40;200;20;2;1;3;1;1;3;3;3;3;3;2;3;3;4;4;4;43
Sylhet;2;910201009;;Daira Para;Lal Miyar Colony;15;70;50;2;1;3;1;2;3;3;4;2;3;1;3;3;3;1;1;36
Sylhet;2;910201010;;Daira Para;Kulsum Alomger Ar Basha;25;100;20;2;1;3;1;2;2;3;3;3;3;2;3;2;3;4;4;41
Sylhet;2;910201011;;Daira Para;Sekdar Colony;10;50;40;2;1;3;1;2;3;3;3;3;3;2;3;3;4;1;1;38
Sylhet;2;910202001;;Baroi Para;Bokon Miyar Colony;20;100;20;2;1;3;1;3;3;4;3;3;2;2;3;3;4;1;1;39
Sylhet;2;910202002;;Baroi Para;Rasul Alom Badu Colony;6;30;40;2;1;4;2;3;3;3;3;3;4;3;3;2;4;4;4;48
Sylhet;2;910202003;;Baroi Para;Alomgir Ar Bari;12;60;40;3;1;4;1;2;3;4;4;4;4;3;4;3;4;4;4;52
Sylhet;2;910202004;;Baroi Para;Dariyapara Road Ar Pashe;10;50;50;2;3;4;2;3;3;3;3;3;3;3;2;2;3;4;4;47
Sylhet;2;910203001;;Khelin Para;Abdull Khalek Molla;47;220;25;2;1;4;1;1;3;2;3;3;2;1;3;3;3;1;1;34
Sylhet;2;910203002;;Khelin Para;Babul Ahamed Ar Moholla;35;120;20;4;3;4;1;1;2;2;3;3;3;1;2;3;3;1;3;39
Sylhet;2;910203003;;Khelin Para;Bateya Babul;25;120;25;4;3;4;1;1;3;2;3;3;3;2;1;1;1;2;2;36
Sylhet;2;910203004;;Khelin Para;Belala Miya Colony;30;170;30;2;1;4;1;1;2;2;3;3;3;1;3;3;4;4;4;41
Sylhet;2;910203005;;Khelin Para;Mahtab Miyar Alaka;25;120;30;2;1;3;2;1;2;2;3;3;2;3;3;3;4;4;4;42
Sylhet;2;910204001;;Mirza Jungle;Badsha Miyar Colony;30;120;30;2;2;4;2;2;2;3;2;3;3;2;4;3;4;4;4;46
Sylhet;2;910204002;;Mirza Jungle;Sukhendu Bekas Das Alaka;15;70;45;2;3;4;4;2;3;4;4;3;3;3;4;3;4;4;4;54
Sylhet;2;910204003;;Mirza Jungle;Nehar Bogun Das;16;80;20;3;3;4;3;3;4;4;4;3;3;3;3;3;3;3;4;53
Sylhet;2;910204004;;Mirza Jungle;Coretro Babu Colony;40;200;25;2;2;4;3;3;3;4;4;3;3;3;4;4;4;4;4;54
Sylhet;2;910205001;;Lama Bazar;Modon Mohon Collage Quarter;10;50;25;4;3;4;1;2;3;4;4;2;3;2;3;2;2;4;4;47
Sylhet;2;910205002;;Lama Bazar;Miya Bari;6;30;50;4;3;4;3;3;3;4;2;3;4;3;2;1;3;4;4;50
Sylhet;2;910206001;;Sorospur;Roton Miyar Colony;20;100;50;2;1;4;1;1;3;2;3;2;4;3;3;3;4;4;4;44
Sylhet;2;910206002;;Sorospur;Rana Miyar Bari;15;75;60;2;1;4;1;1;3;2;3;3;4;3;3;2;4;4;4;44
Sylhet;2;910206003;;Sorospur;Motin Ar Basha;6;30;20;3;1;3;1;3;2;3;2;3;3;2;2;1;1;4;4;38
Sylhet;2;910206004;;Sorospur;Sarosh Pur Jame Masjeed Ar Dokhin Pashe;12;60;50;2;3;4;2;1;4;2;3;3;4;2;4;3;4;4;4;49
Sylhet;2;910207001;;Chohatta;Sohed Masuddain Ahamod Qater;40;180;30;3;3;3;1;1;3;3;3;3;3;3;3;3;3;2;1;41
Sylhet;2;910208001;;KaziIllias;Moner Ahmod Ar Bari;15;75;40;3;2;3;2;2;3;3;3;2;3;3;3;2;3;4;4;45
Sylhet;2;910208002;;KaziIllias;Rofek Ahopmoder Bari;8;40;30;2;1;3;2;2;3;3;3;3;3;2;3;2;4;4;4;44
Sylhet;2;910208003;;KaziIllias;Malek Ahomed Ar Bari;6;30;30;3;3;3;2;3;3;3;3;3;3;3;3;3;4;4;4;50
Sylhet;2;910208004;;KaziIllias;Chowdory Bari;15;70;30;2;1;4;2;2;3;4;3;3;3;2;3;3;4;4;4;47
Sylhet;2;910209001;;Kuntola Par;kanij Plaser Ar Pichone;8;40;40;2;3;4;3;4;4;4;4;3;4;3;4;3;4;4;4;57
Sylhet;2;910210001;;Zollar Par;Sahjahan Miya Alaka;13;65;25;1;4;4;4;2;2;3;4;4;3;3;2;4;2;4;4;50
Sylhet;2;910210002;;Zollar Par;Neto Das;15;78;28;2;2;4;3;2;3;4;3;3;3;3;4;3;4;4;4;51
Sylhet;2;910210003;;Zollar Par;Muhammad N Sanul Hok;12;60;32;2;2;3;1;2;2;1;4;1;3;1;4;4;4;4;4;42
Sylhet;3;910301001;;PoschimKajol Shah;121 Basa;12;60;20;3;1;4;1;4;4;4;3;3;3;3;3;4;3;1;3;47
Sylhet;3;910301002;;PoschimKajol Shah;Misbar Colony;10;50;20;3;1;4;1;1;2;4;1;3;3;3;1;2;1;1;3;34
Sylhet;3;910301003;;PoschimKajol Shah;Basa No : 1252-125;12;60;20;3;1;4;1;1;2;4;1;3;3;3;1;2;1;1;3;34
Sylhet;3;910301004;;PoschimKajol Shah;120 Tajul Islamer Colony;8;40;25;3;1;4;1;1;2;4;1;3;3;3;1;2;1;1;3;34
Sylhet;3;910301005;;PoschimKajol Shah;96 no. Basa;10;50;20;3;1;4;1;1;2;4;1;3;3;3;2;1;1;1;3;34
Sylhet;3;910301006;;PoschimKajol Shah;Sachu Rukhsana;16;80;25;3;1;4;1;1;2;4;1;3;3;3;1;2;1;1;3;34
Sylhet;3;910301007;;PoschimKajol Shah;64. 65.;23;115;25;3;1;4;1;1;2;4;1;3;3;3;1;2;1;1;3;34
Sylhet;3;910301008;;PoschimKajol Shah;Masuk Miar Colony;22;110;30;3;3;4;4;3;3;4;4;3;3;3;3;3;4;4;3;54
Sylhet;3;910301009;;PoschimKajol Shah;Shibli Ukiler Colony;41;205;25;3;3;4;4;3;3;4;4;3;3;3;3;3;4;4;3;54
Sylhet;3;910301010;;PoschimKajol Shah;Pitu Miar Colony;22;110;30;3;3;4;4;3;3;4;4;3;3;3;3;3;4;4;4;55
Sylhet;3;910302001;;Kajol Shah;Dr. Misba Uddin Colony;62;310;20;1;3;4;1;1;3;4;4;3;3;3;4;3;4;4;3;48
Sylhet;3;910302002;;Kajol Shah;Masuk Ruhi Colony;20;100;25;3;3;4;2;2;3;4;4;3;3;3;4;3;4;4;3;52
Sylhet;3;910302003;;Kajol Shah;Moron Miar Basa;8;40;45;4;4;4;3;3;4;4;4;3;4;3;4;3;4;4;3;58
Sylhet;3;910302004;;Kajol Shah;Bacchu Miar Colony;25;125;25;3;3;4;2;3;3;4;4;3;4;3;4;3;4;4;3;54
Sylhet;3;910302005;;Kajol Shah;Late Sabul Miar Basa;16;80;40;3;4;4;2;4;4;4;4;3;4;3;4;3;4;4;3;57
Sylhet;3;910302006;;Kajol Shah;Kobiraz Bari;40;200;40;3;4;4;4;3;3;4;4;3;3;3;4;3;4;4;3;56
Sylhet;3;910302007;;Kajol Shah;Fojor Mia Colony;22;110;20;3;4;4;4;3;4;4;4;3;3;3;4;3;4;4;3;57
Sylhet;3;910303001;;Munshipara;Khokhon Miar Colony;35;175;40;4;3;4;2;2;3;4;4;3;3;3;4;3;2;4;3;51
Sylhet;3;910303002;;Munshipara;Master Bari;12;60;30;3;3;4;3;1;3;4;4;3;3;3;1;1;4;4;3;47
Sylhet;3;910303003;;Munshipara;Amin Miar Bari;25;100;46;3;3;4;3;4;4;4;4;3;3;3;4;3;4;4;3;56
Sylhet;3;910303004;;Munshipara;Lahin Miar Bari;20;100;60;3;3;4;3;1;4;3;1;3;3;3;4;3;4;4;3;49
Sylhet;3;910303005;;Munshipara;Mannan Miar Bari;50;250;30;3;2;4;3;1;4;4;3;3;3;3;4;3;4;4;3;51
Sylhet;3;910304001;;SagorDighir Par;Rofikul Mechnur;36;180;40;4;3;4;4;4;4;4;2;3;4;3;3;3;3;4;4;56
Sylhet;3;910304002;;SagorDighir Par;Vidan Babu;5;25;40;4;3;4;4;4;4;4;2;3;4;3;3;3;3;4;4;56
Sylhet;3;910304003;;SagorDighir Par;Toiyab Ali Colony;7;35;40;4;3;4;4;4;4;4;2;3;4;3;3;3;3;4;4;56
Sylhet;3;910305001;;Khea Para;Ajor Miar Basa;18;90;50;4;3;4;4;4;4;4;2;3;4;3;3;3;3;4;4;56
Sylhet;3;910305002;;Khea Para;Jami Saheber Colony;15;70;70;4;3;4;4;4;3;4;2;3;4;3;3;3;3;4;4;55
Sylhet;3;910305003;;Khea Para;Bogot;15;70;60;4;3;3;4;2;4;4;4;3;4;3;3;3;3;4;4;55
Sylhet;3;910305004;;Khea Para;Masuk Chow-219;24;120;50;4;3;4;4;4;4;4;2;3;4;3;3;3;3;4;4;56
Sylhet;3;910305005;;Khea Para;Azad Miar Colony;14;70;50;4;3;4;4;4;4;4;2;3;4;3;3;3;3;4;4;56
Sylhet;3;910305006;;Khea Para;Nuruddin Miar Colony;15;75;50;4;3;4;4;2;4;4;4;3;4;3;4;3;3;4;4;57
