City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Narayanganj;4;670403003;;Nawabpara;Rasider Bari;48;203;50;1;2;3;1;1;3;1;3;3;2;3;3;2;3;;;31
Narayanganj;4;670404001;;Masua Para;Jitur Bari;50;278;40;1;2;3;1;1;2;1;2;3;2;3;3;1;3;;;28
Narayanganj;4;670404002;;Masua Para;Saifuler Bari;48;205;50;1;2;3;1;1;3;1;2;2;3;3;3;2;3;;;30
Narayanganj;4;670404003;;Masua Para;Kadirer Bari;42;190;40;1;2;3;1;1;2;1;3;1;2;3;3;2;3;;;28
Narayanganj;4;670405001;;Ati;Kudduser bari;68;318;40;1;2;3;1;1;3;1;2;3;2;3;4;1;3;;;30
Narayanganj;4;670405002;;Ati;Sumon Mahmuder Bari;50;240;40;1;2;3;1;1;3;1;2;3;2;3;4;1;3;;;30
Narayanganj;4;670405003;;Ati;Kasemer bari;44;156;45;1;2;3;1;1;3;1;2;3;2;3;4;1;3;;;30
Narayanganj;4;670405004;;Ati;Rajiber bari;30;122;45;1;2;3;1;1;3;1;2;2;3;3;4;1;3;;;30
Narayanganj;4;670405005;;Ati;Raja Miar Bari;35;138;40;1;2;3;1;1;3;1;2;2;3;3;4;1;4;;;31
Narayanganj;4;670405006;;Ati;Shah Alomer Bari;30;105;20;1;1;2;1;1;2;1;1;4;1;3;3;2;3;;;26
Narayanganj;4;670408001;;Ati Bow bazar;Terminaler Pase;120;680;25;1;2;3;1;1;1;1;1;3;2;3;2;1;3;;;25
Narayanganj;4;670408002;;Ati Bow bazar;Hobul Saheber Bari;42;178;50;1;2;3;1;1;2;1;2;4;2;3;3;1;4;;;30
Narayanganj;4;670408003;;Ati Bow bazar;Amir Bandarir Bari colony;480;2360;50;1;2;3;1;1;2;1;2;2;2;3;3;1;3;;;27
Narayanganj;4;670408004;;Ati Bow bazar;Karimer bari;62;235;40;1;2;3;1;1;2;1;2;3;2;3;3;1;3;;;28
Narayanganj;4;670408005;;Ati Bow bazar;Haji Ahsan Ullah Kacha Bazarer Pase;77;390;40;1;2;3;1;1;1;1;2;2;2;3;3;1;3;;;26
Narayanganj;4;670408006;;Ati Bow bazar;Main Saheber Bari;43;212;40;1;2;3;1;1;2;1;2;3;3;3;3;1;3;;;29
Narayanganj;4;670408007;;Ati Bow bazar;Hanifer Bari;42;190;40;1;2;3;1;1;2;1;1;3;2;3;4;1;3;;;28
Narayanganj;4;670409001;;Shimrail Techpara;Chandu Madborer bari;25;90;30;1;2;3;1;1;2;1;3;3;3;3;3;1;4;;;31
Narayanganj;4;670409002;;Shimrail Techpara;osmaner bari;32;160;50;1;2;3;1;1;2;1;2;3;2;3;3;1;3;;;28
Narayanganj;4;670409003;;Shimrail Techpara;G M S Colony;60;290;40;1;2;3;1;1;1;1;2;3;2;3;3;1;3;;;27
