City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Saidpur;12;11203001;13201203001;Asraf Ali Lane;Notun Babu Para Asraf Ali Lane;88;386;40;3;3;4;2;1;3;3;4;3;2;3;3;3;3;3;3;46
Saidpur;12;11204001;13201204001;Bosniya Road To Kolim Mor;Lal Gate Hote Faire Service;300;1345;120;4;3;4;2;1;3;2;4;3;3;3;3;2;4;4;4;49
Saidpur;12;11204002;13201204002;Bosniya Road To Kolim Mor;Lal Gate Hote Faire Service;300;1345;120;4;3;4;2;1;3;2;4;3;3;3;3;2;4;4;4;49
Saidpur;12;11204003;13201204003;Lal Gate;Lal Gate;300;1345;120;4;3;4;2;1;3;2;4;3;3;3;3;2;4;4;4;49
Saidpur;12;11205001;13201205001;Ismail Road;Notun Babu Para-2;38;178;100;1;1;4;1;1;2;2;4;3;2;4;2;1;2;2;3;35
Saidpur;12;11206001;13201206001;Yakub Ali Road;Notun Babu Para-3;78;360;60;4;3;4;2;2;4;4;4;3;3;3;3;3;3;2;3;50
Saidpur;12;11207001;13201207001;Boys Home Christian Para;Boys Home Christian Para;150;678;70;4;3;4;2;1;3;2;4;3;3;3;3;2;4;4;4;49
Saidpur;12;11208001;13201208001;Hospital Mor;Khichuri Mahalla;120;578;60;2;3;4;3;1;3;1;4;3;1;3;1;1;2;2;1;35
Saidpur;12;11208002;13201208002;Hospital Mor;Kolim Mor Hote Bar Office;175;782;100;4;1;4;2;1;4;4;4;4;4;4;4;2;4;4;3;53
Saidpur;12;11208003;13201208003;Hospital Mor;Mathor Potti;55;270;100;1;1;4;1;1;1;1;2;3;1;1;1;1;2;2;1;24
Saidpur;12;11208004;13201208004;Hospital Mor;Kamal Road Israyel Mil;30;139;60;2;3;4;2;1;1;1;4;3;1;3;1;1;2;2;1;32
Saidpur;12;11209001;13201209001;96No. Quarter;96No. Quarter;90;420;150;2;1;4;1;1;2;1;4;2;2;3;2;1;2;2;2;32
Saidpur;12;11210001;13201210001;GuardPara Rail Bazar;GuardPara Rail Bazar;460;2045;60;1;1;4;2;1;2;1;4;3;1;3;1;1;2;2;1;30
Saidpur;12;11210002;13201210002;GuardPara Rail Bazar;Rail Bazar Hote Kholid Market;125;570;160;2;2;4;2;1;4;3;4;3;3;3;2;1;1;2;3;40
Saidpur;12;11211001;13201211001;Najghor Camp;Najghor Camp;150;785;150;1;1;4;1;1;1;1;2;3;1;1;1;1;2;3;1;25
Saidpur;12;11211002;13201211002;Najghor Camp;Kamal Road National Club;75;350;125;2;1;4;1;1;2;1;4;3;2;3;1;1;2;2;3;33
Saidpur;13;11301001;13201301001;Fokirula Slum;School Bosoty;22;106;40;2;1;3;1;1;2;1;4;4;1;3;2;1;2;2;2;32
Saidpur;13;11301002;13201301002;Fokirula Slum;Saheb Para Bosoty;16;72;47;2;3;4;3;1;2;3;4;4;2;2;2;1;2;2;2;39
Saidpur;13;11302001;13201302001;Masjid Road Mahalla;Milton Sir Ar Pashe;19;86;32;2;1;3;1;1;1;2;2;3;1;2;2;1;2;2;2;28
Saidpur;13;11303001;13201303001;Cantaan Road Mahall;Scot Vaban;5;30;25;2;2;4;2;1;2;3;3;3;2;3;2;2;2;2;2;37
Saidpur;13;11303002;13201303002;Cantaan Road Mahall;Lichu Bagan;11;49;20;2;1;3;1;1;1;3;3;4;2;4;2;2;2;2;2;35
Saidpur;13;11303003;13201303003;Cantaan Road Mahall;Dulal Cholabut Bosoty;20;115;30;2;3;3;2;1;2;3;3;3;2;3;2;2;2;2;2;37
